ibge_code,municipality,uf,bioma,is_canavieiro,is_treated_ever,treatment_year,log_pib_total,log_pib_per_capita,log_population_2017,log_total_area_ha,population_density,share_vabc_agriculture,share_vabc_industry,share_vabc_services,share_vabc_public_admin,mb_share_sugarcane_baseline,mb_share_soybean_baseline,mb_share_pasture_baseline,mb_share_native_veg_baseline,mb_share_urban_baseline,mb_share_silviculture_baseline,mb_share_agriculture_total_baseline,log_sugarcane_area_ha,log_soybean_area_ha,log_maize_area_ha,log_cotton_area_ha,log_agriculture_total_area_ha,share_sugarcane_of_agriculture,share_family_farms,share_medium_large_farms,share_family_farms_area,share_medium_large_farms_area,tractors_per_farm,share_irrigated_farms,share_irrigated_area,share_financed_farms,share_tech_assistance,share_natural_vegetation_area,pct_farms_with_energy,hdim_education,hdim_income,hdim_longevity,social_vulnerability_infrastructure,social_vulnerability_human_capital,social_vulnerability_income_work,gini_index
1100114,,,,False,False,,14.119115683061516,10.096130658401954,10.930818639199273,7.979506689403281,19.137246573887907,0.1417893807508728,0.18221282765010174,0.41590674031294456,0.26009187408823237,0.0,0.0,0.83,0.17,0.0,0.0,0.0,2.639057329615259,0.0,5.655991810819852,0.0,8.29529885950246,0.003246753246753247,0.8734498308906427,0.12795941375422773,0.6179977897731126,0.3643363534448022,0.07384441939120631,0.018038331454340473,0.0005705098283284062,0.16967305524239007,0.1620631341600902,0.10005172136229275,0.94,0.577,0.687,0.825,0.197,0.387,0.329,0.49
1100122,,,,False,False,,14.934632086963859,10.046851694843998,11.795605045799219,8.835956692732848,19.29384697496993,0.05385155004001332,0.13779695702800027,0.5324122920598733,0.27593957782278566,0.0,0.0,0.33,0.66,0.01,0.0,0.0,1.0986122886681096,0.0,6.398594934535208,0.0,7.840312983320164,0.0007874015748031496,0.7822327044025157,0.2205188679245283,0.4698781195589089,0.5358049912942542,0.12264150943396226,0.0625,0.0015972141613464887,0.16784591194968554,0.2908805031446541,0.6089471839537647,0.97,0.617,0.728,0.81,0.171,0.341,0.288,0.53
1100130,,,,False,False,,13.284072278918002,9.630628408975985,10.561266589258283,9.049018372930098,4.537334972347511,0.3282357509569151,0.0675593698944396,0.2119672098878544,0.3922376692607909,0.0,0.0,0.35,0.63,0.0,0.0,0.0,3.7376696182833684,8.505525386548555,6.3818160174060985,0.0,9.716374535006043,0.002471964307247076,0.9044943820224719,0.09527153558052434,0.5718475073313783,0.4161097479069829,0.06015917602996255,0.03206928838951311,0.0014097525618262945,0.18984082397003746,0.09550561797752809,0.5551416235171897,0.94,0.446,0.629,0.755,0.3,0.57,0.433,0.55
1100148,,,,False,False,,12.75253371690512,9.673130546703616,9.98727707826581,7.441332119854097,12.76217415288553,0.35486754378983326,0.05186516221064425,0.21959200915897806,0.37367222368477443,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,6.133398042996649,0.0,8.6921543938039,0.0,0.8830564784053156,0.11694352159468438,0.4475711849848079,0.4569172190100127,0.0760797342192691,0.3691029900332226,0.025557364649171164,0.25548172757475085,0.10598006644518272,0.197004729991432,0.96,0.524,0.664,0.763,0.158,0.382,0.448,0.56
1100155,,,,False,False,,13.543850117637575,9.86104966983816,10.590616660770511,7.591301517645483,20.08141866467329,0.19188545974103793,0.12547732174099838,0.3532279810173631,0.32940923750060064,0.0,0.0,0.82,0.17,0.0,0.0,0.0,4.248495242049359,0.0,3.9318256327243257,0.0,7.488293515159428,0.03863381858902576,0.7693376563223715,0.2329782306623437,0.5739460182913227,0.4204773589114432,0.08476146364057434,0.03427512737378416,0.0012399784807967354,0.19314497452524318,0.2769800833719315,0.09631848233992797,0.96,0.569,0.687,0.812,0.095,0.342,0.353,0.48
1100189,,,,False,False,,13.864950986856243,10.226041955305488,10.546708924326348,8.739051116667301,6.096968900667685,0.1204669792448674,0.19897640379229584,0.421353466606129,0.25920427419971137,0.0,0.0,0.35,0.63,0.0,0.0,0.0,4.61512051684126,7.036148493750536,6.163314804034641,0.0,7.862497197230545,0.03850596842510589,0.7284448025785657,0.26510878323932313,0.1547602990656931,0.7708086511787285,0.26752618855761484,0.017727639000805803,0.0007400089675963561,0.1434327155519742,0.12087026591458501,0.4373999554556423,0.95,0.613,0.726,0.803,0.094,0.357,0.272,0.54
1100205,,,,False,False,,16.64723031658864,10.39451854897394,13.160500811715206,10.436799258733373,15.23703475117306,0.03924856586853256,0.343605413128251,0.40516471598532466,0.21198130501789184,0.0,0.0,0.24,0.72,0.0,0.0,0.0,3.8712010109078907,9.174816815907135,9.399472020698687,0.0,10.78999925792116,0.0009684331987142503,0.7282209774000387,0.273324319103728,0.3758574075644614,0.523890477989458,0.1491211126134827,0.0907861695962913,0.005088548453004171,0.1122271585860537,0.23778249951709485,0.6820725859157838,0.81,0.638,0.764,0.819,0.372,0.364,0.23,0.56
1100254,,,,False,False,,12.924246529207498,9.827631900232593,10.00446346987613,7.473284973818093,12.574884334254111,0.2747018965865697,0.10165565731669698,0.28021454936124496,0.3434278967354884,0.0,0.0,0.78,0.21,0.0,0.0,0.0,1.9459101490553132,0.0,5.707110264748875,0.0,7.3310603052186325,0.003931847968545216,0.7914489311163896,0.20950118764845604,0.5367506082137046,0.3748771488874926,0.09026128266033254,0.07838479809976247,0.0035123334461146824,0.2171021377672209,0.2864608076009501,0.07820936920960792,0.95,0.55,0.671,0.792,0.22,0.423,0.402,0.53
1100262,,,,False,False,,11.564312254986927,10.221723078031365,8.250620082174692,7.455651228551856,2.2150745396590326,0.5869550318683363,0.031173205142012356,0.09831699938319349,0.2835449730269535,0.0,0.02,0.51,0.44,0.0,0.0,0.02,0.0,9.439545514668987,8.160803920954665,0.0,9.872512748236698,0.0,0.6605691056910569,0.32723577235772355,0.12137232266935288,0.663073608670397,0.3313008130081301,0.024390243902439025,0.0004117556230377271,0.22357723577235772,0.1443089430894309,0.35178553866979834,0.92,0.513,0.637,0.813,0.169,0.459,0.415,0.58
1100288,,,,False,False,,14.08133344986315,10.037012695141119,10.952121471397996,7.283949476737243,39.206446250334885,0.08781860019047746,0.2652490193074879,0.36636940638965293,0.2805629741123817,0.0,0.01,0.73,0.23,0.01,0.0,0.01,2.3978952727983707,8.53050420547591,7.048386408721883,0.0,9.040263541598666,0.0011855364552459987,0.8042198233562315,0.19921491658488713,0.5136777870155868,0.490035274080412,0.15407262021589793,0.15947006869479882,0.006723869332536909,0.15848871442590776,0.22031403336604513,0.09514126932879037,0.94,0.598,0.709,0.808,0.101,0.384,0.308,0.53
1100296,,,,False,False,,11.938826986417865,9.834994556090829,9.011767474596178,7.085658757090315,6.867664675674996,0.3835191901694365,0.0934268933037406,0.1730092567530991,0.3500514264061062,0.0,0.01,0.71,0.27,0.0,0.0,0.01,7.601402334583733,6.68586094706836,5.993961427306569,0.0,8.232706009860976,0.5317734645041212,0.8514173998044966,0.1466275659824047,0.39156932453021837,0.44376203243294315,0.22482893450635386,0.176930596285435,0.018318825516434975,0.2238514173998045,0.2649071358748778,0.18220505817995994,0.91,0.564,0.657,0.812,0.254,0.375,0.463,0.49
1100304,,,,False,False,,14.741241787778584,10.180778321920783,11.468252314258486,8.659458085748629,16.59260750146181,0.07384090408913836,0.18810671736777743,0.4704290157979639,0.2676229089762293,0.0,0.03,0.11,0.84,0.01,0.0,0.01,0.0,10.950824090522445,10.897128138837616,0.0,11.623751020059114,0.0,0.7151898734177216,0.27341772151898736,0.1377793770740874,0.6527447922913918,0.3550632911392405,0.13670886075949368,0.001759225940586142,0.11265822784810127,0.26772151898734176,0.7743679523060133,0.96,0.659,0.734,0.808,0.103,0.339,0.274,0.5
1100320,,,,False,False,,13.358383666532218,10.172865624189873,10.093363833734193,8.916925900675999,3.243103325719911,0.37290540000532807,0.1758831286464022,0.20867077816554333,0.24254069318272636,0.0,0.0,0.23,0.75,0.0,0.0,0.01,0.0,9.105090961257085,8.748463629942055,0.0,10.273463642713988,0.0,0.8508242862887012,0.1471652593486128,0.3613965087281796,0.46730542065887914,0.1338962605548854,0.2955367913148372,0.010358314739467122,0.27784479292320063,0.11258544431041416,0.5150124796643836,0.96,0.537,0.644,0.781,0.127,0.466,0.421,0.62
