ibge_code,year,municipality,uf,bioma,is_treated_ever,treatment_year,is_post_treatment,emissions_burning_tco2e,emissions_soils_managed_tco2e,emissions_luc_tco2e,emissions_carbon_soil_tco2e,emissions_sugarcane_residues_tco2e,emissions_sugarcane_organic_tco2e,emissions_n_fertilizer_tco2e,emissions_liming_tco2e,emissions_other_residues_tco2e,emissions_sugarcane_direct_tco2e,area_algodão herbáceo (em caroço)_ha,area_sugarcane_ha,area_milho (em grão)_ha,area_soja (em grão)_ha
5218805,2015,Rio Verde,GO,Cerrado,False,,False,1523.6195553216,459949.87796097057,486395.1690649965,11010.42598998944,13841.721931371105,14340.346312662396,111430.73846479156,110040.75308225869,209758.7794261904,28182.0682440335,550.0,31000.0,219000.0,310000.0
5218805,2016,Rio Verde,GO,Cerrado,False,,False,862.195453812,459393.43928244617,303347.9747808876,8101.82674176448,16170.498735597932,15533.268002036471,121946.11987625476,139890.28645442484,165315.72747043573,31703.766737634403,810.0,35000.0,202700.0,315000.0
5218805,2017,Rio Verde,GO,Cerrado,False,,False,512.167759488,522604.94740716246,395061.93475963135,8896.86396126371,9440.225054961384,9458.31649111889,99454.64154987116,155783.8555261593,247926.83679686743,18898.541546080276,1000.0,23000.0,253000.0,315000.0
5218805,2018,Rio Verde,GO,Cerrado,False,,False,690.3978982348802,587993.4983791948,289645.6938693022,7180.03706538242,13487.88281579568,12681.863812238558,114340.86422423871,210688.04758793968,236250.23470631,26169.746628034238,710.0,30000.0,245500.0,325000.0
5218805,2019,Rio Verde,GO,Cerrado,False,,False,614.6013113856019,713482.7286519241,332627.47226776823,7920.23792494532,12983.938973989663,13444.117830571957,140104.41348909147,239496.9628065065,306905.15707460465,26428.05680456162,1920.0,33000.0,288000.0,340000.0
5218805,2020,Rio Verde,GO,Cerrado,False,,False,229.67025907320152,774258.0334582682,250606.9091300564,8659.129203564236,12033.438478158743,11970.77735615681,153757.81397313657,266501.3731959235,329442.9587500418,24004.215834315553,1740.0,27000.0,323000.0,390000.0
5218805,2021,Rio Verde,GO,Cerrado,False,,False,274.9853089632,887309.9427021245,322379.06295083044,9254.582104444818,9834.361920619982,9708.603923973336,196949.58712161737,311441.31073720014,358824.4072938629,19542.965844593316,1300.0,23000.0,342500.0,410000.0
5218805,2022,Rio Verde,GO,Cerrado,False,,False,153.933849284688,953275.009735858,246743.82944410908,8842.144200867033,10173.95725183867,9917.716189618122,156322.1239431809,453873.6126762892,322435.9279700804,20091.67344145679,1000.0,23000.0,359500.0,420000.0
5218805,2023,Rio Verde,GO,Cerrado,False,,False,333.1873957104,1062444.00477309,272137.96287903533,16383.19432044794,12493.314288073494,11740.73555175636,188636.5412158245,458188.4856457182,390833.2563668666,24234.04983982985,1333.0,28500.0,359900.0,421500.0
5218805,2024,Rio Verde,GO,Cerrado,False,,False,289.14862307562,913674.4715787048,313523.29164564016,18051.76323613484,10842.020648305885,10386.441815750622,140110.2410294828,400750.4447720661,351033.6516082486,21228.46246405651,1480.0,25000.0,334300.0,425000.0
5218904,2015,Rubiataba,GO,Cerrado,True,2020.0,False,194.34668493455416,17322.073126730487,68471.88957048868,1677.96087934427,1765.5934919922147,1829.1959806797872,9266.139730553276,778.0173206567766,3634.942214073638,3594.789472672002,,5683.0,250.0,
5218904,2016,Rubiataba,GO,Cerrado,True,2020.0,False,130.0795649730377,24749.851752814164,60137.480154331,1534.8764686920274,2439.645710985491,2343.5066090653377,15180.668866996615,1070.8820661659834,3666.964110825944,4783.152320050829,,6500.0,200.0,
5218904,2017,Rubiataba,GO,Cerrado,True,2020.0,False,132.2843033624112,23680.0212098414,74927.1607598346,1854.9669126485896,2438.251084426579,2442.923797584692,13916.67605396906,1152.5561365075268,3681.1130323828775,4881.174882011271,,6500.0,200.0,
5218904,2018,Rubiataba,GO,Cerrado,True,2020.0,False,125.04016294018392,23846.32374360258,54145.609312339526,1062.2435955629587,2442.833428834434,2296.852759143317,13800.434871702591,1531.3537688442211,3726.0310939114815,4739.686187977752,,6500.0,200.0,
5218904,2019,Rubiataba,GO,Cerrado,True,2020.0,False,115.9062467556368,24189.647723768663,50247.54324596541,797.8315493286248,2448.6111674356434,2535.3952388566854,13814.936727995284,1595.7220888222164,3745.847963296432,4984.006406292328,,6500.0,200.0,
5218904,2020,Rubiataba,GO,Cerrado,True,2020.0,True,47.55935668505767,26698.82954896574,58274.441900257865,1280.0951662408968,2491.844590761934,2478.8689331230157,16335.952217047958,1551.5483142610092,3791.164241719204,4970.71352388495,,6500.0,200.0,
5218904,2021,Rubiataba,GO,Cerrado,True,2020.0,True,73.58612699993282,33899.33664175396,42600.63466396218,827.0129503889274,2631.677335718654,2598.024469144114,22870.662672823717,1893.730589895296,3855.790322119562,5229.701804862768,,6900.0,270.0,79.0
5218904,2022,Rubiataba,GO,Cerrado,True,2020.0,True,40.121424919382406,32740.71464775651,54205.01397475207,1302.400942711031,2651.7472531836106,2584.960405541472,20931.07217201467,2676.5442920761416,3846.9392728880025,5236.707658725083,,6900.0,270.0,80.0
5218904,2023,Rubiataba,GO,Cerrado,True,2020.0,True,70.24130304539041,31291.65925164237,65459.02608619295,2894.2694354504856,2633.7931333771776,2475.137338579,19421.06870443567,2728.818172683564,3983.39065051434,5108.930471956177,,6900.0,400.0,
5218904,2024,Rubiataba,GO,Cerrado,True,2020.0,True,70.22488027484155,27643.93244814677,59431.118412625365,2792.5286986654746,2633.177339272753,2522.5319257423616,16228.674075234056,2348.721484280129,3861.376371564856,5155.709265015115,,6900.0,270.0,
5219308,2015,Santa Helena de Goiás,GO,Cerrado,True,2020.0,False,1229.54459813856,132723.94115101412,38560.13849244611,784.4545621887245,11170.120762896788,11572.505277046374,63392.64858786632,19334.99885553875,27180.341698776803,22742.626039943163,,28500.0,29000.0,42000.0
5219308,2016,Santa Helena de Goiás,GO,Cerrado,True,2020.0,False,646.8929319172319,145416.38975000888,23736.43890315261,1102.140953628259,12132.494194194334,11654.389078099362,76753.75936623845,24935.203394273056,19867.21774831459,23786.883272293697,,30300.0,27500.0,45000.0
5219308,2017,Santa Helena de Goiás,GO,Cerrado,True,2020.0,False,625.2900298444799,149643.30604248893,27093.815130381736,1008.621165886885,11525.283458405034,11547.370742200805,70097.73434457435,27011.844010859008,29387.265545649912,23072.654200605837,,28800.0,35500.0,45000.0
5219308,2018,Santa Helena de Goiás,GO,Cerrado,True,2020.0,False,607.7816863271998,165748.15624473395,21551.240973212964,680.7029976188197,11873.860253234769,11164.2932188533,71808.46155157604,37302.3348241206,33524.9164842387,23038.153472088066,,30000.0,32000.0,48000.0
5219308,2019,Santa Helena de Goiás,GO,Cerrado,True,2020.0,False,560.9456413440017,172985.0219291119,43254.88261872068,1777.835088172122,11850.420492133424,12270.425004093451,73837.72346985462,38229.43326418469,36722.24781422446,24120.845496226873,,26000.0,35000.0,48000.0
5219308,2020,Santa Helena de Goiás,GO,Cerrado,True,2020.0,True,243.18027431280163,186349.0995385885,19302.67124130248,759.89564569255,12741.287800403376,12674.940730048384,88802.33383505809,38892.12552173803,33163.15779709983,25416.228530451757,,27000.0,36500.0,51000.0
5219308,2021,Santa Helena de Goiás,GO,Cerrado,True,2020.0,True,291.6069024,229981.6588768816,21809.722006258467,869.0370047411336,10428.803733425222,10295.444245995055,106022.13689646388,52023.184583939634,51136.83556281707,20724.247979420277,,25000.0,50200.0,60000.0
5219308,2022,Santa Helena de Goiás,GO,Cerrado,True,2020.0,True,127.24664832,215604.157796186,20266.394671601243,709.1660468131555,8410.118804040098,8198.301737936465,78464.07452635853,69847.16778769107,50609.24108591912,16608.420541976564,,16000.0,50200.0,60000.0
5219308,2023,Santa Helena de Goiás,GO,Cerrado,True,2020.0,True,211.547552832,203513.7596268929,15428.059083579456,764.5744322563517,7932.263040046661,7454.435270956419,69623.8198366437,69812.08550834237,48615.90211666297,15386.698311003081,326.0,19000.0,49600.0,60000.0
5219308,2024,Santa Helena de Goiás,GO,Cerrado,True,2020.0,True,299.9591205534,210448.93146636733,21886.30403941164,1058.5789721055537,11247.374945434582,10774.763232805812,77857.4984645826,65550.72464760845,44943.31632169515,22022.13817824039,930.0,23300.0,46200.0,62000.0
5219357,2015,Santa Isabel,GO,Cerrado,False,,False,268.4863401566227,22866.890822087447,72456.15887977775,851.3942932388934,2439.134657887126,2527.000316199384,12926.423949090302,1368.1274594934505,3554.0340813145226,4966.13497408651,,7897.0,600.0,700.0
5219357,2016,Santa Isabel,GO,Cerrado,False,,False,115.33958097980472,23200.85156546152,60119.19006565487,1032.5080253239566,2163.196917998374,2077.951831780999,13813.768967879709,1519.103705255179,3574.659784444596,4241.148749779373,,6800.0,600.0,700.0
5219357,2017,Santa Isabel,GO,Cerrado,False,,False,117.2944891320048,21794.62635036353,64615.973070811655,1090.10960680703,2161.960323741915,2166.103547758749,12381.594430088877,1553.4323454264684,3479.0224292553507,4328.063871500664,,6800.0,600.0,700.0
5219357,2018,Santa Isabel,GO,Cerrado,False,,False,110.87121948906167,22404.759403694967,59593.83164401278,1105.1246176416446,2166.023419155994,2036.5845693503784,12549.03576403684,2172.3075376884417,3427.95192338164,4202.607988506372,,6800.0,600.0,700.0
5219357,2019,Santa Isabel,GO,Cerrado,False,,False,102.7723142870902,22404.813373415367,55442.39004067792,1365.4306971044543,2171.1464525041797,2248.09657480432,12326.59638770796,2207.668105353745,3398.1067469739824,4419.243027308499,,6800.0,600.0,700.0
5219357,2020,Santa Isabel,GO,Cerrado,False,,False,42.17016156888772,24435.968773860182,56852.82043082615,1426.7030639841134,2209.4808744543952,2197.975555265169,14555.107512641414,2149.9540921498424,3269.908718918883,4407.456429719565,,6800.0,600.0,700.0
5219357,2021,Santa Isabel,GO,Cerrado,False,,False,61.4399704977168,29196.398766653867,56313.46298176983,1669.6904017155605,2197.2915882121606,2169.1934776878043,19153.01211029004,2398.3205272576547,3225.0390427757275,4366.485065899965,,6800.0,600.0,700.0
5219357,2022,Santa Isabel,GO,Cerrado,False,,False,33.51271118057281,28719.38816946176,68154.02567491196,2204.4672971075465,2214.957220447283,2159.1713569045683,17537.702112232866,3549.9523660101404,3204.063093436421,4374.128577351851,,6800.0,600.0,1000.0
5219357,2023,Santa Isabel,GO,Cerrado,False,,False,58.647244566002406,26894.349617040458,58309.45016421554,2956.9241927081907,2199.0581514356736,2066.5901476270096,16201.19940412745,3198.8710071629152,3175.0888862569277,4265.648299062683,,6800.0,250.0,700.0
5219357,2024,Santa Isabel,GO,Cerrado,False,,False,58.783497891148805,24698.448310137057,51528.699908546434,3052.74977589942,2204.1671550647548,2111.548635709883,13682.105431360971,3194.229521974765,3452.8555455962032,4315.715790774638,,6800.0,600.0,1000.0
5219456,2015,Santa Rita do Novo Destino,GO,Cerrado,False,,False,134.34064896384,16016.952331336306,182859.5569401899,4595.380753193809,1220.4529014757316,1264.4176318691575,6499.751758409559,1987.9407010194616,4982.096795184161,2484.870533344889,,3000.0,650.0,7000.0
5219456,2016,Santa Rita do Novo Destino,GO,Cerrado,False,,False,64.062490782444,16828.559591772846,129032.56887831238,1891.6358859014604,1201.493723513237,1154.146468532265,7588.160945347536,2086.3817727377,4736.084138263875,2355.640192045502,,3100.0,700.0,6000.0
5219456,2017,Santa Rita do Novo Destino,GO,Cerrado,False,,False,63.0467377848,16589.235986238644,132444.91465355537,1847.5679962338552,1162.0711820373665,1164.298198499146,6750.458339400448,2544.681414867151,4905.024858899185,2326.369380536513,,3000.0,600.0,7000.0
5219456,2018,Santa Rita do Novo Destino,GO,Cerrado,False,,False,69.06610071899999,18700.965693991508,117862.99122595123,1762.614795791575,1349.3023015039505,1268.6696839606027,7683.661615950226,3465.792512562813,4870.428138321453,2617.971985464553,,3500.0,550.0,7000.0
5219456,2019,Santa Rita do Novo Destino,GO,Cerrado,False,,False,65.72819580096018,19559.116398278624,114856.31263634498,2633.438850476085,1388.5601402738946,1437.7737124361672,7889.081223006913,3681.408954880677,5098.771476831399,2826.333852710062,,3500.0,500.0,6900.0
5219456,2020,Santa Rita do Novo Destino,GO,Cerrado,False,,False,28.711284238824188,21579.050754956545,117450.42394770018,2932.8585469045515,1504.3108929776663,1496.4775701443962,9925.162001409342,3761.229649772105,4827.940302592854,3000.7884631220622,,3800.0,700.0,7000.0
5219456,2021,Santa Rita do Novo Destino,GO,Cerrado,False,,False,42.10803670656,25492.468629352254,114363.32423793472,3386.338232784143,1505.919259106602,1486.662149121686,13122.578330306533,4306.664993222497,5006.713559534753,2992.581408228288,,3800.0,500.0,7500.0
5219456,2022,Santa Rita do Novo Destino,GO,Cerrado,False,,False,22.81691462688,28655.70697455217,113340.99308545692,2856.339190563124,1508.03942804944,1470.057980383733,11931.573573124677,7427.991490601424,6254.114164332714,2978.097408433173,,3800.0,500.0,10000.0
5219456,2023,Santa Rita do Novo Destino,GO,Cerrado,False,,False,40.08269422079999,28260.467838293225,143125.3480409991,5037.898925122188,1502.9551023246306,1412.4193144970056,11108.327437486854,7764.304014413319,6408.531631511233,2915.3744168216363,,4000.0,420.0,10500.0
5219456,2024,Santa Rita do Novo Destino,GO,Cerrado,False,,False,40.0470651592704,24670.534667643595,125666.6417799316,4243.543086242781,1501.619142233675,1438.5215040763137,9389.873563517443,6309.138186804981,5967.451932951001,2940.1406463099884,,3800.0,1040.0,8500.0
5219712,2015,Santo Antônio da Barra,GO,Cerrado,True,2020.0,False,327.660119424,28596.79961356691,20909.649316371204,282.8524597078066,2976.7143938432478,3083.9454435833104,16031.751559992295,2615.3390696270853,3860.1423269043134,6060.659837426558,,6000.0,2900.0,5600.0
5219712,2016,Santo Antônio da Barra,GO,Cerrado,True,2020.0,False,151.46173851473276,29370.38177198278,14349.49598383984,861.1689876220321,2840.668946136658,2728.726724319651,17720.8596836796,3213.7413299023565,2837.478268327861,5569.39567045631,,6667.0,2000.0,5000.0
5219712,2017,Santo Antônio da Barra,GO,Cerrado,True,2020.0,False,103.6076408158176,22523.973379320632,19835.19665099669,726.6725772662988,1909.6857008193576,1913.3454607017889,11395.537181172394,3167.561183682603,4108.747028677438,3823.0311615211467,,4834.0,3200.0,5000.0
5219712,2018,Santo Antônio da Barra,GO,Cerrado,True,2020.0,False,130.2389327844,32472.12311786775,14930.122981897111,716.6322466206685,2544.3986256931644,2392.348546897136,15106.79490858185,6320.273969849245,6079.02023792891,4936.747172590301,,6000.0,5000.0,9000.0
5219712,2019,Santo Antônio da Barra,GO,Cerrado,True,2020.0,False,102.43355189760028,29852.08487682504,10857.51764497898,467.9850216691712,2163.989828998278,2240.686305095326,13077.841304221898,6585.937871631327,5754.152733310369,4404.676134093605,,6000.0,5000.0,9000.0
5219712,2020,Santo Antônio da Barra,GO,Cerrado,True,2020.0,True,49.50309761838176,35829.96388950797,9780.717398496126,471.4141063422055,2593.6857565838427,2580.179786538541,17927.4776640236,6454.622322410007,6244.331522637014,5173.865543122383,,6000.0,5100.0,9000.0
5219712,2021,Santo Antônio da Barra,GO,Cerrado,True,2020.0,True,62.5496805648,38952.56694506479,15140.653178653283,449.5998963587668,2236.97840081971,2208.372790765938,20665.3669205498,7515.960747040845,6296.22124857354,4445.351191585648,,5500.0,5200.0,10000.0
5219712,2022,Santo Antônio da Barra,GO,Cerrado,True,2020.0,True,35.2762701971328,41207.91014096394,9626.070697208372,554.0932214156716,2331.516210747025,2272.7946950537817,19514.219593011392,10620.713696586972,6438.999108249805,4604.310905800807,,5500.0,5200.0,10000.0
5219712,2023,Santo Antônio da Barra,GO,Cerrado,True,2020.0,True,68.6137786488,45721.682303022506,11915.670445500144,663.7171549996967,2572.766893909872,2417.787229329944,20362.77931572526,12699.85877644651,7638.823250295961,4990.554123239815,,5800.0,6300.0,11100.0
5219712,2024,Santo Antônio da Barra,GO,Cerrado,True,2020.0,True,63.4642658496,40090.5037718699,9419.302900512355,469.5196867137072,2379.6789120139983,2279.685435174318,15926.202301509691,11550.891812434074,7924.378473422857,4659.364347188317,,4800.0,7100.0,11800.0
5219738,2015,Santo Antônio de Goiás,GO,Cerrado,False,,False,0.0,1601.3289294102044,8082.237491524047,176.68748503540638,0.0,0.0,153.63461871422197,335.7852896296821,1103.2420394601313,0.0,,,670.0,1000.0
5219738,2016,Santo Antônio de Goiás,GO,Cerrado,False,,False,0.0,1502.940302968318,7900.885026066308,228.52717664374345,0.0,0.0,219.42336573678944,307.6537009664582,967.1962546589014,0.0,,,670.0,550.0
5219738,2017,Santo Antônio de Goiás,GO,Cerrado,False,,False,0.0,1911.421978383733,7397.471967898622,152.17841852260923,0.0,0.0,222.9442791019481,515.5392487205903,1164.214500847433,0.0,,,670.0,1300.0
5219738,2018,Santo Antônio de Goiás,GO,Cerrado,False,,False,0.0,893.2287098885873,4661.399894409291,65.8636366061868,0.0,0.0,60.23829224214128,139.93597989949745,684.2735199255953,0.0,,,135.0,260.0
5219738,2019,Santo Antônio de Goiás,GO,Cerrado,False,,False,0.0,887.0779471273012,5251.916231613168,109.02806027336202,0.0,0.0,51.51410803939783,145.817993653513,680.9079595054449,0.0,,,135.0,260.0
5219738,2020,Santo Antônio de Goiás,GO,Cerrado,False,,False,0.0,782.4732953894343,4072.477165621132,63.97122648423856,0.0,0.0,72.77561331080533,82.62079774260596,618.1820305703094,0.0,,,138.0,80.0
5219738,2021,Santo Antônio de Goiás,GO,Cerrado,False,,False,0.0,1015.8260920266168,6703.764288140397,194.279373094,0.0,0.0,113.16779287136843,185.99478633968627,707.7686590498486,0.0,,,145.0,200.0
5219738,2022,Santo Antônio de Goiás,GO,Cerrado,False,,False,0.0,990.73745646992,4153.709465102445,144.09416476469505,0.0,0.0,49.517165096834205,254.78127028780912,677.5441673195631,0.0,,,145.0,200.0
5219738,2023,Santo Antônio de Goiás,GO,Cerrado,False,,False,0.0,2694.5916501255174,4116.23243168752,140.6994411664285,0.0,0.0,165.9838625198294,1244.115030800406,1275.5979030395688,0.0,,,1060.0,1150.0
5219738,2024,Santo Antônio de Goiás,GO,Cerrado,False,,False,0.0,2074.301604979045,8053.348218388109,429.1927952720182,0.0,0.0,71.21511694433,878.3933081391781,1115.7983261298234,0.0,,,490.0,1350.0
5220504,2015,Serranópolis,GO,Cerrado,False,,False,420.4971532608,92254.56230309718,458805.8972822206,4450.516168193441,3820.116805432168,3957.729985931917,24086.413835698106,14405.367398691753,45630.49464700682,7777.846791364085,,14000.0,25500.0,40000.0
5220504,2016,Serranópolis,GO,Cerrado,False,,False,210.7588887096,96620.75179559473,480548.8302056239,4167.900204283953,3952.788579812828,3797.02106716447,27746.01551598494,17678.549813989208,43091.937188306845,7749.809646977298,,14000.0,25500.0,40000.0
5220504,2017,Serranópolis,GO,Cerrado,False,,False,214.331073264,100532.19926754432,462250.0743217019,4245.77597024247,3950.5289632175377,3958.0998359573614,27420.52413161964,18496.769432750247,46349.50754043956,7908.6287991748995,,14000.0,28000.0,35000.0
5220504,2018,Serranópolis,GO,Cerrado,False,,False,378.8768953728,123093.30543164612,456454.96972046,5486.491944438722,7401.886911107386,6959.559409155305,45508.37859888392,20526.18090452261,42338.20051119336,14361.44632026269,,16000.0,22000.0,28000.0
5220504,2019,Serranópolis,GO,Cerrado,False,,False,313.88566974336084,120132.37304558748,550234.4148475295,7754.731971522354,6631.083118859007,6866.103034899249,41585.79935079233,21377.314177501423,43310.64453352837,13497.186153758255,,14300.0,22500.0,28500.0
5220504,2020,Serranópolis,GO,Cerrado,False,,False,140.10386174400094,130797.91830307944,524253.9071306789,6839.935782341222,7340.659638092481,7302.434988505245,53098.7962490193,20003.526476776344,42688.74239853085,14643.094626597725,,14000.0,21000.0,28000.0
5220504,2021,Serranópolis,GO,Cerrado,False,,False,136.0839015361056,128205.84549913212,545361.3673038776,9695.33430348514,4866.799409473815,4804.564670834264,48569.45554160024,25938.048435126315,43663.21888994226,9671.364080308078,,14000.0,25000.0,33000.0
5220504,2022,Serranópolis,GO,Cerrado,False,,False,78.5576270400768,133875.86852343375,582172.8587172687,10584.31621935125,5192.112995456214,5061.344552441146,46171.62036567509,35311.79009252091,41775.24196518517,10253.45754789736,,14000.0,21000.0,35000.0
5220504,2023,Serranópolis,GO,Cerrado,False,,False,160.2066318719328,148506.56157494013,560084.6706278743,11476.253686475447,6007.1654233566,5645.302681500067,49500.77372701118,40331.250836243606,46658.31035467344,11652.468104856667,,14000.0,21000.0,40000.0
5220504,2024,Serranópolis,GO,Cerrado,False,,False,157.68142213602238,151003.79342480755,461446.0829203576,10084.286337573263,5912.479251910148,5664.038441615869,41438.34429030428,47000.02472741847,50625.14816140355,11576.517693526017,,14000.0,26000.0,62000.0
5220157,2015,São Luiz do Norte,GO,Cerrado,False,,False,360.4261313664,28158.150332809008,115093.38457177929,1953.2403599633776,3274.3858332275727,3392.3399879416424,17077.823349281793,2044.6379324404188,2331.4873744377114,6666.725821169215,,12000.0,115.0,1800.0
5220157,2016,São Luiz do Norte,GO,Cerrado,False,,False,180.6504760368,32053.33733402625,79001.41538169293,1317.142109211767,3388.1044969824243,3254.5894861409743,20967.132382221454,2360.6730777056337,2045.362035495889,6642.6939831233985,,12000.0,50.0,1500.0
5220157,2017,São Luiz do Norte,GO,Cerrado,False,,False,153.09362376,25946.154965908096,86748.875279211,1125.5205158503975,2821.8064022982408,2827.2141685409724,16083.979080188832,1945.546926719371,2229.886203720612,5649.020570839213,,8000.0,50.0,1800.0
5220157,2018,São Luiz do Norte,GO,Cerrado,False,,False,253.37392378056,44438.21860607127,72839.9679810236,967.430490146522,4950.011871803066,4654.205354872612,27814.516545471663,4875.778944723618,2105.737375800043,9604.217226675679,,18000.0,50.0,2000.0
5220157,2019,São Luiz do Norte,GO,Cerrado,False,,False,324.37291434240086,60376.58863393519,101350.44373617954,2787.306769660944,6852.634458494545,7095.5066328018665,38501.22266618372,5539.393622216406,2349.616411878197,13948.141091296411,,19000.0,150.0,2500.0
5220157,2020,São Luiz do Norte,GO,Cerrado,False,,False,140.10386174400094,70799.2074308725,81920.97896675646,1511.4555811080688,7340.659638092481,7302.434988505245,47911.33656910158,5751.94887110115,2454.366193922425,14643.094626597725,,20000.0,200.0,2800.0
5220157,2021,São Luiz do Norte,GO,Cerrado,False,,False,178.4634242688,76301.22275228825,66191.17789670131,1433.7064788090158,6382.427884856236,6300.811878548974,55227.09567700559,5986.375051761617,2366.0510899662195,12683.23976340521,,18000.0,180.0,3000.0
5220157,2022,São Luiz do Norte,GO,Cerrado,False,,False,94.639694688,72497.6549686634,81261.31464027838,2499.3042605432584,6255.025860504822,6097.486917590247,49163.32368791308,8382.214395531977,2561.1429369736647,12352.512778095068,,17000.0,250.0,3500.0
5220157,2023,São Luiz do Norte,GO,Cerrado,False,,False,185.104108728,76504.71289358723,60204.62722830368,2125.763463755201,6940.730160040827,6522.630862086867,50972.39269902236,9235.01321694938,2795.4847853381825,13463.361022127694,,19000.0,300.0,3600.0
5220157,2024,São Luiz do Norte,GO,Cerrado,False,,False,221.289874344,79242.10828007243,58235.89953832788,1973.202136061031,8297.56462741723,7948.903162120981,51043.916253071126,9071.738628993178,2841.524438320288,16246.467789538212,,21200.0,200.0,4230.0
5220280,2015,São Patrício,GO,Cerrado,False,,False,88.34809020069122,7371.359570686857,5135.638331628766,122.74472905287818,802.6214243932676,831.5344897715133,4358.671923681203,406.4417045033538,961.0004768488312,1634.1559141647808,,2352.0,400.0,
5220280,2016,São Patrício,GO,Cerrado,False,,False,28.85316557718672,6044.791058849791,5429.265293239956,102.1060784219171,541.1418900680384,519.8171152910072,3630.2037871390735,365.5001062206397,977.038608642344,1060.9590053590455,,1500.0,400.0,
5220280,2017,São Patrício,GO,Cerrado,False,,False,29.3422022818848,5488.05449204248,5034.519412599843,97.6102645885228,540.8325456215758,541.8690079319601,3125.238159768862,296.4985580696007,972.4537774918832,1082.701553553536,,1500.0,150.0,
5220280,2018,São Patrício,GO,Cerrado,False,,False,27.73536739501968,5868.50309148198,5293.985862981393,147.49761519466296,541.8489630885238,509.4687469143732,3293.9005824849382,522.6625628140703,989.386901351566,1051.317710002897,,1500.0,400.0,
5220280,2019,São Patrício,GO,Cerrado,False,,False,25.53522115161607,5891.395435071455,4598.352766663457,151.9076163386246,539.4517502288563,558.5710860559063,3194.017592157757,527.1477828121602,1060.898997318356,1098.0228362847627,,1500.0,400.0,
5220280,2020,São Patrício,GO,Cerrado,False,,False,10.549220344201508,6460.324357843398,6712.067820434979,130.22528319063457,552.7202107784864,549.8420584844943,3826.850350304077,520.2050228238153,999.3255976307202,1102.5622692629806,,1500.0,400.0,
5220280,2021,São Patrício,GO,Cerrado,False,,False,15.369870808248,7716.074774191865,3616.866103799695,92.3711183965062,549.6761727795098,542.6471275957842,4986.938422263771,599.7382906463354,1025.6936430846597,1092.323300375294,,1605.0,400.0,
5220280,2022,São Patrício,GO,Cerrado,False,,False,8.3834863662528,7505.508896497644,2727.2564559650395,79.516324945375,554.0901647556768,540.1348621267718,4573.986877578694,826.0276973541601,999.8881768605362,1094.2250268824487,,1500.0,400.0,30.0
5220280,2023,São Patrício,GO,Cerrado,False,,False,14.63797724780159,6896.615823662308,3562.4909825583422,114.361232234234,548.8708536183865,515.8076868803371,4083.5398079325055,769.6666640902359,967.3496933190372,1064.6785404987236,,1500.0,400.0,
5220280,2024,São Patrício,GO,Cerrado,False,,False,14.351135467283992,6083.172924090705,3776.951559217123,162.28051673862856,538.1153311673761,515.5038676491224,3363.1499371367377,679.8930612389848,975.1296090766792,1053.6191988164985,,1500.0,400.0,
5220405,2015,São Simão,GO,Cerrado,False,,False,203.2776075896544,15974.236074617653,18271.2241009403,619.5229409776068,1846.7288039870689,1913.2540536537235,9653.053763900847,778.654726293887,1755.9051637205946,3759.9828576407926,,5655.0,300.0,
5220405,2016,São Simão,GO,Cerrado,False,,False,96.9641430127524,17738.160979728204,17007.388602944924,566.2212357290111,1818.565088755316,1746.9009066861686,11286.28060600138,1078.0786439663684,1781.696171257442,3565.4659954414847,,6441.0,300.0,
5220405,2017,São Simão,GO,Cerrado,False,,False,96.799706543232,16784.481272289966,22240.031134191508,652.4930102759264,1784.2025353877025,1787.6218168214702,10205.96000794425,1166.5239486649812,1813.3582984467828,3571.8243522091725,,6440.0,300.0,
5220405,2018,São Simão,GO,Cerrado,False,,False,215.02132071958303,37218.49618161772,14340.041833717769,516.9160501615061,4200.740448628488,3949.709454598762,23651.795068836655,3507.236381909547,1882.0250606562304,8150.44990322725,,15227.0,300.0,
5220405,2019,São Simão,GO,Cerrado,False,,False,181.90076979153068,34447.42754543847,15154.929315220414,530.4207050570748,3842.7976812649326,3978.9947356861,21626.26485921365,3092.3672035393274,1879.838196783176,7821.7924169510325,,12815.0,300.0,
5220405,2020,São Simão,GO,Cerrado,False,,False,34.71323360175023,18736.30848417006,19027.70241541244,558.7210980669219,1818.7795085452349,1809.3086690269693,11871.828044663363,1433.68050952533,1775.371782327058,3628.088177572204,,6250.0,50.0,
5220405,2021,São Simão,GO,Cerrado,False,,False,45.5635785,20718.42388194283,12238.907855793555,547.6414323170033,1629.5005833476907,1608.6631634367268,14100.966750741689,1608.1590029778315,1743.7944113567844,3238.1637467844175,,6250.0,50.0,
5220405,2022,São Simão,GO,Cerrado,False,,False,18.59789294352,15459.688858652244,13398.941605280868,566.3286861216093,1229.1914264529853,1198.2330383852768,9649.657548245565,1672.4378963313443,1682.828979154971,2427.424464838262,,4677.0,,
5220405,2023,São Simão,GO,Cerrado,False,,False,44.22401591952957,19162.15090405512,16259.153440968075,722.4368581719627,1658.239588521755,1558.3496933934396,12161.025644189744,1878.4172431293173,1878.7787647387545,3216.5892819151945,,4035.0,,800.0
5220405,2024,São Simão,GO,Cerrado,False,,False,47.260001654712,17734.624853676818,8508.03034942444,477.51143363117166,1772.078000334635,1697.6157526801387,10893.02579314691,1604.4842312315814,1740.081106201448,3469.6937530147734,,4312.0,,500.0
