Cidade,uf,ano,solos_pipeline,solos_cana_residuo,solos_cana_subproduto,solos_cana_atribuivel,share_cana
Jaborandi (SP),SP,2019,34297.144576215476,7414.398164249681,5457.86189039946,12872.260054649141,0.3753157941776835
Jaborandi (SP),SP,2020,35953.97739518908,7525.092340133407,5618.974715305857,13144.067055439264,0.3655803337407127
Jaborandi (SP),SP,2021,36871.62845609197,7472.142553364169,4951.994946983554,12424.137500347722,0.3369565712331589
Jaborandi (SP),SP,2022,33610.119246909715,7570.8752102941835,4849.842687801004,12420.717898095187,0.36955292561888814
Jaborandi (SP),SP,2023,34330.30374629089,7583.166790559355,5579.4036007464,13162.570391305755,0.3834096688622472
Jaborandi (SP),SP,2024,36609.01099763183,7867.912871850052,5831.4754015332255,13699.388273383278,0.3742080952219514
Jaboti (PR),PR,2012,3420.2622873339687,35.92005535770795,35.98453573847411,71.90459109618206,0.021023121929116834
Jaboti (PR),PR,2013,3409.3039342313655,38.51924327807984,38.12138316755711,76.64062644563695,0.022479845717514692
Jaboti (PR),PR,2014,3432.1397772583914,41.66342221401361,39.61766761709439,81.281089831108,0.023682336707170973
Jaboti (PR),PR,2015,4705.41905521895,74.23154402761598,67.44355851108277,141.67510253869875,0.030108923536058235
Jaboti (PR),PR,2016,4160.90745334831,85.40768062103707,66.09351346081662,151.5011940818537,0.03641061373762103
Jaboti (PR),PR,2017,4717.490825708993,75.58255924331111,64.63164926542696,140.21420850873807,0.029722200569974662
Jaboti (PR),PR,2018,4371.417527679796,75.53150945198001,70.43557903196721,145.96708848394724,0.03339124839018105
Jaboti (PR),PR,2019,4098.332953297573,83.58323420423997,63.38808983188016,146.97132403612014,0.03586124546515067
Jaboti (PR),PR,2020,3996.566695916167,83.33983835110926,63.44555718821779,146.78539553932706,0.03672787337424333
Jaboti (PR),PR,2021,7495.143598252032,84.39291605293593,60.1938702779933,144.58678633092921,0.01929072931499922
Jaboti (PR),PR,2022,6483.474559222856,85.63005223848393,62.8507455655893,148.48079780407323,0.022901423680741786
Jaboti (PR),PR,2023,4683.03495645693,7.8216028000689155,6.113446129846688,13.935048929915602,0.0029756448669472505
Jaboti (PR),PR,2024,5324.205822649293,18.323770708665926,14.885402508998775,33.2091732176647,0.006237394707092675
Jaboticabal (SP),SP,2012,76832.68408218965,15246.519667689747,12257.581650703376,27504.10131839312,0.357973974838252
Jaboticabal (SP),SP,2013,77868.97384019398,15772.855221565062,12847.987836356371,28620.843057921433,0.36755130633489974
Jaboticabal (SP),SP,2014,103422.0755165887,21555.870757982255,17468.33470508814,39024.20546307039,0.37732955240113114
Jaboticabal (SP),SP,2015,89279.97453741559,23370.17100221914,17101.824581006713,40471.99558322586,0.4533154920005582
Jaboticabal (SP),SP,2016,108364.85793600761,24830.806689857847,17144.633877356817,41975.44056721467,0.3873528869663845
Jaboticabal (SP),SP,2017,118972.92155710705,25117.910052975112,16953.570289363703,42071.480342338815,0.3536223183537145
Jaboticabal (SP),SP,2018,118823.16420300418,24584.718092900177,17902.15854189707,42486.87663479725,0.35756392215082133
Jaboticabal (SP),SP,2019,111969.13126035819,23818.650317683394,17533.304925065455,41351.95524274885,0.3693156745727936
Jaboticabal (SP),SP,2020,133484.72665655753,27159.99036675887,20280.322451971824,47440.312818730694,0.3553988085902123
Jaboticabal (SP),SP,2021,135258.04786840777,26812.571171053944,17769.43038846558,44582.00155951952,0.32960701608597254
Jaboticabal (SP),SP,2022,127690.85349081918,27311.98626487979,17495.842052176904,44807.828317056694,0.3509086758534222
Jaboticabal (SP),SP,2023,120003.08556969394,27311.986264879786,20095.113126025048,47407.099390904834,0.39504900366392925
Jaboticabal (SP),SP,2024,111340.66421103568,24687.14603294387,18297.417265542175,42984.56329848604,0.38606347108737266
Jaboticatubas (MG),MG,2012,3660.242364177754,67.19253665130543,48.43177260934513,115.62430926065056,0.03158924949676787
Jaboticatubas (MG),MG,2013,3515.5798532899885,67.02275098876501,57.149704057092315,124.17245504585733,0.035320618568698676
Jaboticatubas (MG),MG,2014,3507.3121511416816,70.06631619874886,57.76074378571495,127.82705998446382,0.036445874925291215
Jaboticatubas (MG),MG,2015,3264.6077935246894,62.68349749909619,51.5651097473402,114.24860724643639,0.03499612035266446
Jaboticatubas (MG),MG,2016,3165.68031555006,62.16030612415683,49.284294862232855,111.44460098638969,0.03520399720684537
Jaboticatubas (MG),MG,2017,3230.8423722158036,66.59944102468155,53.95623684161034,120.55567786629189,0.03731400792035898
Jaboticatubas (MG),MG,2018,2644.794507135237,28.617323273524175,23.051367004654967,51.66869027817914,0.019535994247865077
Jaboticatubas (MG),MG,2019,2824.5252342227764,27.56238835693968,24.332328696625527,51.89471705356521,0.018372899071600987
Jaboticatubas (MG),MG,2020,3043.7324395199967,39.23253165841947,33.35500791795793,72.5875395763774,0.023848199872596097
Jaboticatubas (MG),MG,2021,3014.501580968823,39.044491290974356,32.39452039212196,71.43901168309631,0.023698448902500394
Jaboticatubas (MG),MG,2022,2807.4757915727196,37.353174770022115,31.340072025884197,68.6932467959063,0.02446797475586603
Jaboticatubas (MG),MG,2023,3012.942145700457,47.57102930334398,40.32774367785073,87.8987729811947,0.02917373408800047
Jaboticatubas (MG),MG,2024,2768.817680376644,39.95966461480894,34.70921909812186,74.6688837129308,0.026967786373992508
Jacarezinho (PR),PR,2012,90329.00141755279,6896.650628679927,6909.030861787029,13805.681490466955,0.15283775170555827
Jacarezinho (PR),PR,2013,130132.90865999136,9822.407035910364,9720.95270772706,19543.359743637426,0.150179996319762
Jacarezinho (PR),PR,2014,106503.51319498445,8180.612951721572,7778.929036616487,15959.54198833806,0.14984991113973542
Jacarezinho (PR),PR,2015,128711.5534518408,10275.766594679986,9336.11545674846,19611.882051428445,0.15237079753502084
Jacarezinho (PR),PR,2016,167855.6150474742,12336.664978594246,9546.84083322907,21883.505811823314,0.13037100847436087
Jacarezinho (PR),PR,2017,71779.4171126511,4934.4782388488575,4219.537814464585,9154.016053313442,0.127529818735461
Jacarezinho (PR),PR,2018,152573.83743447933,9015.796410585757,8407.52217480399,17423.318585389745,0.11419597801537856
Jacarezinho (PR),PR,2019,136080.1646657676,10854.291008255344,8231.707950082611,19085.998958337957,0.1402555545491579
Jacarezinho (PR),PR,2020,109758.51764835215,8021.567040271416,6106.716793096459,14128.283833367874,0.12872152554604027
Jacarezinho (PR),PR,2021,135135.0507322726,8256.481264559843,5888.9962029497565,14145.4774675096,0.10467659863860483
Jacarezinho (PR),PR,2022,124845.74312273778,8370.451566639536,6143.744023637472,14514.19559027701,0.11625703229631049
Jacarezinho (PR),PR,2023,128284.28946919648,8678.3290267698,6783.072262602563,15461.401289372363,0.12052451125034248
Jacarezinho (PR),PR,2024,112574.10569875076,5678.965842386458,4613.334981254644,10292.3008236411,0.09142689395360051
Jacareí (SP),SP,2012,2039.5029796219765,5.246114294258839,4.217662503467827,9.463776797726666,0.004640236808813481
Jacareí (SP),SP,2013,1951.6830360640265,0.0,0.0,0.0,0.0
Jacareí (SP),SP,2014,1891.0910682950412,0.0,0.0,0.0,0.0
Jacareí (SP),SP,2015,1904.503782567893,0.0,0.0,0.0,0.0
Jacareí (SP),SP,2016,1937.0086326555027,0.0,0.0,0.0,0.0
Jacareí (SP),SP,2017,1946.765895772504,0.0,0.0,0.0,0.0
Jacareí (SP),SP,2018,1967.522059738515,2.0103004522226344,1.4638653685815561,3.4741658208041906,0.001765756985345267
Jacareí (SP),SP,2019,1998.042046769162,2.0756993740900556,1.5279568562148544,3.6036562303049102,0.0018035937912978506
Jacareí (SP),SP,2020,1967.077958003858,2.0974990147125303,1.5661992433224696,3.6636982580349997,0.001862507910847026
Jacareí (SP),SP,2021,1914.305168650847,1.8118351018184915,1.2007530912178692,3.0125881930363607,0.0015737241075097527
Jacareí (SP),SP,2022,1900.4768282915484,1.581927962055012,1.0133705214119257,2.5952984834669377,0.0013656038552177486
Jacareí (SP),SP,2023,1864.4196755017524,1.0546186413700083,0.7759479921237586,1.830566633493767,0.000981842584878925
Jacareí (SP),SP,2024,1819.8449585919848,0.41850600382181136,0.310184861783682,0.7286908656054933,0.0004004137067639443
Jaci (SP),SP,2012,10784.099156711161,2273.4036294170674,1827.724045877783,4101.127675294851,0.380293950908513
Jaci (SP),SP,2013,11991.148808521017,2613.205948966392,2128.6214686298817,4741.827417596274,0.39544396398672743
Jaci (SP),SP,2014,9362.619352944927,2028.9393121137298,1644.201312869232,3673.1406249829615,0.39231976506954847
Jaci (SP),SP,2015,10330.914293205185,2749.294530456545,2011.8788509046165,4761.173381361162,0.4608666035002018
Jaci (SP),SP,2016,14130.762269232131,3360.248870557999,2320.111357721197,5680.360228279196,0.4019854074431236
Jaci (SP),SP,2017,17665.925782659615,4117.0420157357685,2778.836338327146,6895.878354062915,0.39034910702680065
Jaci (SP),SP,2018,13687.008602603604,3105.8136836613576,2261.5988011900754,5367.412484851433,0.39215380370480807
Jaci (SP),SP,2019,13190.748342095741,3090.8201529887983,2275.2041567467295,5366.024309735528,0.4068021139188056
Jaci (SP),SP,2020,15279.291439390121,3312.05581918182,2473.106915168345,5785.162734350165,0.3786276842286007
Jaci (SP),SP,2021,14160.060354382145,2906.3905701856406,1926.145187238173,4832.535757423813,0.3412793191893619
Jaci (SP),SP,2022,13281.270698561626,2960.5254500538863,1896.4891518050395,4857.014601858926,0.3657040589034109
Jaci (SP),SP,2023,13138.231925829994,2960.5254500538863,2178.2412034898157,5138.766653543702,0.39113076116739853
Jaci (SP),SP,2024,12596.380556963613,2727.822132910567,2021.7849291060406,4749.607062016607,0.3770612550595654
Jaciara (MT),MT,2012,112800.38045742713,3819.7066585665657,4066.444753783711,7886.151412350277,0.06991245402161254
Jaciara (MT),MT,2013,118614.03843971991,4448.076573954372,4253.607941390634,8701.684515345005,0.07336133757697857
Jaciara (MT),MT,2014,123878.5369212475,4886.651593104653,4569.829951464482,9456.481544569135,0.07633672288671638
Jaciara (MT),MT,2015,110942.45720175131,5065.7108423579575,4391.7271213642125,9457.43796372217,0.08524633582365686
Jaciara (MT),MT,2016,123973.85742124949,3785.586302055929,3300.6712588183477,7086.257560874277,0.05715928912977158
Jaciara (MT),MT,2017,117035.69619892273,3845.155184911748,3494.071352807977,7339.2265377197255,0.06270929960757803
Jaciara (MT),MT,2018,126136.61383938185,3324.003550552698,3021.842668578764,6345.846219131462,0.050309311673865376
Jaciara (MT),MT,2019,108787.53559008778,3083.9147568197745,2470.7265588577766,5554.641315677551,0.05105953807619541
Jaciara (MT),MT,2020,94368.61406861662,1620.4610577629555,1401.4805751841564,3021.941632947112,0.03202274042882329
Jaciara (MT),MT,2021,65839.63771675005,7.959946673250001,6.618246033286547,14.578192706536548,0.00022141969810425853
Jaciara (MT),MT,2022,88674.32424548396,14.43403663416,13.63074578783712,28.06478242199712,0.0003164927690263894
Jaciara (MT),MT,2023,100564.3045550056,14.471183051968504,13.57360423879787,28.044787290766372,0.00027887417324530626
Jaciara (MT),MT,2024,99285.30842770259,13.882146998148004,11.93069797891097,25.812844977058973,0.00025998655174501803
Jacinto (MG),MG,2012,6850.829233983876,13.438507330261084,9.68635452186903,23.124861852130113,0.0033754836184527993
Jacinto (MG),MG,2013,6479.963290073358,13.404550197753002,11.429940811418463,24.834491009171465,0.0038325048919976706
Jacinto (MG),MG,2014,6719.097255930109,14.013263239749774,11.552148757142987,25.565411996892763,0.0038048879221579007
Jacinto (MG),MG,2015,6402.502681159992,17.760324291410587,14.610114428413056,32.37043871982364,0.00505590396940823
Jacinto (MG),MG,2016,6836.094913465271,14.089669388142212,11.171106835439446,25.260776223581658,0.0036952056025179978
Jacinto (MG),MG,2017,5588.078371594307,0.0,0.0,0.0,0.0
Jacinto (MG),MG,2018,5560.091030013941,0.0,0.0,0.0,0.0
Jacinto (MG),MG,2019,5704.471038646985,0.0,0.0,0.0,0.0
Jacinto (MG),MG,2020,5759.385061259668,0.0,0.0,0.0,0.0
Jacinto (MG),MG,2021,5849.151265294267,0.0,0.0,0.0,0.0
Jacinto (MG),MG,2022,5850.6256576040705,0.0,0.0,0.0,0.0
Jacinto (MG),MG,2023,5877.265212892592,0.0,0.0,0.0,0.0
Jacinto (MG),MG,2024,5731.264796792077,0.0,0.0,0.0,0.0
Jacupiranga (SP),SP,2012,2101.600510873274,0.0,0.0,0.0,0.0
Jacupiranga (SP),SP,2013,2010.6722140695151,0.0,0.0,0.0,0.0
Jacupiranga (SP),SP,2014,2012.2230108826748,0.0,0.0,0.0,0.0
Jacupiranga (SP),SP,2015,1776.0078084684355,0.0,0.0,0.0,0.0
Jacupiranga (SP),SP,2016,2364.4530689900726,0.0,0.0,0.0,0.0
Jacupiranga (SP),SP,2017,2264.5853846273426,0.0,0.0,0.0,0.0
Jacupiranga (SP),SP,2018,2018.560155090866,0.1005150226111317,0.0731932684290776,0.1737082910402093,8.605554340410023e-05
Jacupiranga (SP),SP,2019,2057.4271752637696,0.1556774530567542,0.1145967642161138,0.270274217272868,0.0001313651440606727
Jacupiranga (SP),SP,2020,1946.5636320682274,0.1573124261034397,0.1174649432491849,0.2747773693526246,0.00014116022966106334
Jacupiranga (SP),SP,2021,2018.6208931598976,0.1553001515844421,0.10292169353296,0.2582218451174021,0.00012791993087577142
Jacupiranga (SP),SP,2022,1983.2491900367515,0.1581927962055012,0.1013370521411924,0.25952984834669357,0.00013086093752136323
Jacupiranga (SP),SP,2023,1863.4415073448247,0.1581927962055012,0.11639219881856361,0.2745849950240648,0.00014735369687847875
