Cidade,uf,corr_pearson,corr_spearman
Pedra Preta (MT),MT,0.6371970122311619,0.6363636363636364
Pedra do Anta (MG),MG,0.8646156769498184,0.503030303030303
Pedra do Indaiá (MG),MG,-0.1423543633664379,-0.012506107989614448
Pedralva (MG),MG,0.39016095482678786,0.08128970193249391
Pedranópolis (SP),SP,0.8337203141998206,0.7454545454545455
Pedras de Maria da Cruz (MG),MG,0.5294903666994816,0.9515151515151515
Pedregulho (SP),SP,0.9536465985374932,0.9515151515151515
Pedreira (SP),SP,0.046933065204161614,-0.058025885318565944
Pedrinhas Paulista (SP),SP,0.6702366385804435,0.8666666666666667
Pedrinópolis (MG),MG,0.21512646454701656,0.07878787878787878
Pedro Leopoldo (MG),MG,0.7618150390754793,0.7006490497453707
Pedro Teixeira (MG),MG,0.913045525472073,0.8787878787878788
Peixoto de Azevedo (MT),MT,0.6294585342784855,0.6242424242424243
Penápolis (SP),SP,0.8825361816868565,0.9030303030303031
Pequeri (MG),MG,0.9548949063866152,0.7316073173924452
Pequi (MG),MG,0.9421218682545979,0.18787878787878787
Perdigão (MG),MG,0.9494596475213735,0.8181818181818182
Perdizes (MG),MG,0.882525477030388,0.9757575757575757
Perdões (MG),MG,0.8046572934599,0.7212121212121212
Pereira Barreto (SP),SP,0.8643928828194501,0.806060606060606
Pereiras (SP),SP,0.9679836844402492,0.7696969696969697
Periquito (MG),MG,0.4087560381387227,0.503030303030303
Perobal (PR),PR,0.43720184693102776,0.4061811972299616
Perolândia (GO),GO,0.6952203214225708,0.5151515151515151
Pescador (MG),MG,0.9575713128608927,0.24848484848484848
Peçanha (MG),MG,0.9861835997099632,0.7575757575757576
Piacatu (SP),SP,0.8597533270619481,0.7696969696969697
Piau (MG),MG,0.09500615291225434,0.012506107989614448
Piedade de Caratinga (MG),MG,0.30270546920674285,0.5393939393939394
Piedade de Ponte Nova (MG),MG,0.7109049522292704,0.7333333333333333
Piedade do Rio Grande (MG),MG,0.5008497721831339,0.5106406566912542
Piedade dos Gerais (MG),MG,0.23027221932885292,-0.06748974310538337
Pimenta (MG),MG,-0.8494591582614933,-0.6606060606060606
Pindorama (SP),SP,0.8434116044873684,0.6363636363636364
Pingo-d'Água (MG),MG,0.2305816422506044,0.7781190959104827
Pinhal de São Bento (PR),PR,-0.027127742764595036,0.2727272727272727
Pinhalzinho (SP),SP,0.6205793221266052,0.4110738898236987
Pinhalão (PR),PR,-0.3840944991727595,-0.3090909090909091
Pinhão (PR),PR,0.5155416080829323,0.6606060606060606
Pintópolis (MG),MG,0.8590949730838489,0.18787878787878787
Piquerobi (SP),SP,0.9377377807598202,0.9757575757575757
Piracaia (SP),SP,-0.2783069141262553,-0.2727272727272727
Piracanjuba (GO),GO,0.7177891589325192,0.5828659631828564
Piracema (MG),MG,0.9103471997261247,0.8424242424242424
Piracicaba (SP),SP,0.31298043003357484,0.41818181818181815
Piraju (SP),SP,0.4793304863254206,0.15151515151515152
Pirajuba (MG),MG,-0.1091632389567117,-0.05454545454545454
Pirajuí (SP),SP,0.9177214752485156,0.9393939393939394
Piranga (MG),MG,0.7451351296331922,0.7090909090909091
Pirangi (SP),SP,0.7300296732296844,0.6606060606060606
Piranguinho (MG),MG,0.1368156676693311,0.21212121212121213
Piranguçu (MG),MG,0.8878351304820742,0.6440645614651441
Piranhas (GO),GO,-0.4464091155154409,-0.7006490497453707
Pirapetinga (MG),MG,0.8767140497824397,0.8816806132678185
Pirapora (MG),MG,0.7653909185872194,0.5757575757575758
Pirapozinho (SP),SP,0.9701551559704809,0.6848484848484848
Pirassununga (SP),SP,0.5616193744414879,0.4666666666666667
Piratininga (SP),SP,0.8995061342359622,0.9272727272727272
Piraúba (MG),MG,0.6680909095375066,0.6065462374963008
Pirenópolis (GO),GO,-0.19924894510896557,-0.12676334779491943
Pitanga (PR),PR,-0.22112485002853982,0.12158110873601291
Pitangueiras (PR),PR,-0.3353665616055978,-0.2727272727272727
Pitangueiras (SP),SP,0.3701699572796087,0.4303030303030303
Pitangui (MG),MG,-0.4967646445014886,-0.44242424242424244
Piumhi (MG),MG,-0.8194702071865166,-0.793939393939394
Planaltina (GO),GO,-0.6882012027966121,-0.7531234192521683
Planaltina do Paraná (PR),PR,0.5241017005213806,0.5151515151515151
Planalto (PR),PR,0.16238457467014394,0.1393939393939394
Planalto (SP),SP,0.8911876294969836,0.9757575757575757
Planura (MG),MG,0.13350019104819083,0.3090909090909091
Platina (SP),SP,0.7943231430563508,0.6
Poconé (MT),MT,-0.34914312592019703,-0.28484848484848485
Pocrane (MG),MG,0.2713313720171506,0.3575757575757576
Poloni (SP),SP,0.9258795042785319,0.8181818181818182
Pompéia (SP),SP,0.3767255628040436,0.2
Pompéu (MG),MG,0.9202319390701282,0.806060606060606
Pongaí (SP),SP,0.9149012217902549,0.793939393939394
Ponta Porã (MS),MS,-0.2713227634893374,-0.296969696969697
Pontal (SP),SP,0.5751912505608804,0.5757575757575758
Pontal do Araguaia (MT),MT,-0.6627913225939064,-0.7046939203804071
Pontal do Paraná (PR),PR,0.6234575149899078,0.8545454545454545
Pontalina (GO),GO,0.695540099121861,0.5272727272727272
Pontalinda (SP),SP,0.878137009291616,0.9393939393939394
Ponte Branca (MT),MT,-0.014787698978492612,-0.10303030303030303
Ponte Nova (MG),MG,0.6928362912277807,0.7454545454545455
Pontes Gestal (SP),SP,0.8867761760272438,0.3696969696969697
Pontes e Lacerda (MT),MT,-0.7893857007921348,-0.7920349407187459
Ponto Chique (MG),MG,0.8864773601227781,0.828283210838796
Ponto dos Volantes (MG),MG,0.7086810601876979,0.7090909090909091
Populina (SP),SP,0.5035161381826377,0.503030303030303
Porangaba (SP),SP,-0.02678132032983739,-0.296969696969697
Porecatu (PR),PR,0.7809403561375677,0.8666666666666667
Porteirinha (MG),MG,0.7314130209891848,0.2727272727272727
Porteirão (GO),GO,0.6636232201085941,0.6727272727272727
Portelândia (GO),GO,0.5374189469121735,0.5222329678670935
Porto Barreiro (PR),PR,0.6042693092811207,0.6127992914911079
Porto Estrela (MT),MT,0.8387660243167203,0.8787878787878788
Porto Feliz (SP),SP,0.5036944321358475,0.7333333333333333
Porto Ferreira (SP),SP,0.984294964598318,0.9515151515151515
Porto Firme (MG),MG,0.5120553143138638,0.4666666666666667
Porto Murtinho (MS),MS,-0.509924700610509,-0.4303030303030303
Porto Rico (PR),PR,0.6840910558932517,0.5222329678670935
Porto Vitória (PR),PR,-0.04513569307237762,0.23636363636363636
Porto dos Gaúchos (MT),MT,0.6517188611892594,0.7454545454545455
Posse (GO),GO,-0.30335000101831927,-0.3209107087394919
Potirendaba (SP),SP,0.8952523230549062,0.696969696969697
Poté (MG),MG,-0.23031886779213093,-0.296969696969697
Pouso Alegre (MG),MG,0.5451255541269743,0.3755338080994054
Pouso Alto (MG),MG,-0.3846414377468747,-0.5294233937317223
Poxoréu (MT),MT,0.13854058761290006,0.5272727272727272
Poço Fundo (MG),MG,-0.464527865787108,-0.5393939393939394
Poços de Caldas (MG),MG,-0.709928837032116,-0.6227991553292184
Pracinha (SP),SP,0.7564260636463385,0.9151515151515152
Prado Ferreira (PR),PR,0.6348083038791019,0.503030303030303
Prados (MG),MG,0.8227816118302678,0.8909090909090909
Pradópolis (SP),SP,0.7621548090030712,0.3212121212121212
Pranchita (PR),PR,-0.11442897171760012,0.006060606060606061
Prata (MG),MG,0.7841821658216304,0.8424242424242424
Pratinha (MG),MG,0.7328925285514477,0.47416632407045034
Pratápolis (MG),MG,0.6326920450947258,0.5878787878787879
Pratânia (SP),SP,0.8321513344527167,0.793939393939394
Presidente Alves (SP),SP,0.3035283097271589,-0.34545454545454546
Presidente Bernardes (MG),MG,-0.6243968267381925,0.05454545454545454
Presidente Bernardes (SP),SP,0.9821472283055429,0.6363636363636364
Presidente Castelo Branco (PR),PR,0.3713181155961204,0.5878787878787879
Presidente Epitácio (SP),SP,0.7171727868262523,0.3212121212121212
Presidente Juscelino (MG),MG,0.8380238477315272,0.8773666603699838
Presidente Kubitschek (MG),MG,0.9785128103066252,0.8787878787878788
Presidente Olegário (MG),MG,0.7943273445185952,0.7454545454545455
Presidente Prudente (SP),SP,0.9668531267212132,0.7696969696969697
Presidente Venceslau (SP),SP,0.8810512712899262,0.7212121212121212
Promissão (SP),SP,0.9186458405081461,0.9272727272727272
Prudente de Morais (MG),MG,0.9824812319051524,0.6121212121212121
Prudentópolis (PR),PR,0.673267824543013,0.7454545454545455
Pérola d'Oeste (PR),PR,-0.07321364467532764,-0.11515151515151516
Quadra (SP),SP,0.760571180249958,0.7212121212121212
Quartel Geral (MG),MG,0.881364823411661,0.806060606060606
Quatiguá (PR),PR,-0.10416884582778713,0.15151515151515152
Quatro Pontes (PR),PR,-0.21709454792838526,-0.2
Quatá (SP),SP,0.6048310035928046,0.5151515151515151
Quedas do Iguaçu (PR),PR,-0.4171066740811346,-0.7006490497453707
Queiroz (SP),SP,0.9841866034444919,0.9878787878787879
Queluz (SP),SP,0.588267543630373,0.7696969696969697
Queluzito (MG),MG,-0.03344323315325524,-0.13576671860539954
Querência (MT),MT,-0.7730629025012437,-0.6687619998624352
Quinta do Sol (PR),PR,0.482365716288025,0.4439668336313129
Quintana (SP),SP,0.3219169508432624,0.34545454545454546
Quirinópolis (GO),GO,0.6449861747590129,0.6121212121212121
Rafard (SP),SP,0.4387764625511719,0.2
Ramilândia (PR),PR,0.09549393997561285,0.17575757575757575
Rancharia (SP),SP,0.8427417961418973,0.8545454545454545
Rancho Alegre (PR),PR,0.518347081565158,0.5449492609130661
Raposos (MG),MG,0.8437185880049402,0.6917637567037024
Raul Soares (MG),MG,0.08049980115543805,0.22424242424242424
Realeza (PR),PR,0.005253839523482637,-0.17575757575757575
Recreio (MG),MG,0.9750478666731626,0.7753786953560958
Redenção da Serra (SP),SP,0.11783007933133939,-0.13981827504641484
Regente Feijó (SP),SP,0.6467887707914481,0.16363636363636364
Reginópolis (SP),SP,0.6498669406263109,0.806060606060606
Registro (SP),SP,-0.04471797554184041,0.006060606060606061
Renascença (PR),PR,-0.46791511456957297,-0.38181818181818183
Resende Costa (MG),MG,0.7162638639717639,0.21212121212121213
Reserva do Iguaçu (PR),PR,0.509288731354534,0.5515151515151515
Resplendor (MG),MG,0.40741593511415414,0.01818181818181818
Ressaquinha (MG),MG,0.8521354229967147,0.6079055436800646
Restinga (SP),SP,0.9038147669926125,0.7575757575757576
Riachinho (MG),MG,-0.11065209430774951,-0.40606060606060607
Riacho dos Machados (MG),MG,-0.9481521075179302,-0.8666666666666667
Rialma (GO),GO,0.533803411642484,0.6606060606060606
Rianápolis (GO),GO,0.8621635739819622,0.8909090909090909
Ribas do Rio Pardo (MS),MS,0.5772391290883742,0.1393939393939394
Ribeira (SP),SP,0.6014286757140652,0.5878787878787879
Ribeirão Bonito (SP),SP,0.5724225827386347,0.5878787878787879
Ribeirão Cascalheira (MT),MT,-0.8164303693276456,-0.8081352297940448
Ribeirão Claro (PR),PR,0.22556134791177376,-0.10303030303030303
Ribeirão Corrente (SP),SP,0.9082185027869561,0.8424242424242424
Ribeirão Grande (SP),SP,0.7482085135970048,0.6253053994807224
Ribeirão Preto (SP),SP,0.8159473482481031,0.8909090909090909
Ribeirão Vermelho (MG),MG,-0.18373742014850766,-0.3027495893961478
Ribeirão das Neves (MG),MG,0.8905139343021107,0.9118583155200969
Ribeirão do Pinhal (PR),PR,0.8376418739252554,0.5878787878787879
Ribeirão do Sul (SP),SP,-0.16799427624439894,-0.06666666666666667
Ribeirão dos Índios (SP),SP,0.7181715658113423,0.5515151515151515
Ribeirãozinho (MT),MT,0.6304739826353344,0.7090909090909091
Rifaina (SP),SP,0.8748066022202784,0.8909090909090909
Rincão (SP),SP,0.43692556305642016,0.5393939393939394
Rinópolis (SP),SP,0.8363426394017175,0.6121212121212121
Rio Acima (MG),MG,0.9897237678499068,0.9969650916353059
Rio Bonito do Iguaçu (PR),PR,0.5262838461556693,0.6565706694547585
Rio Branco do Sul (PR),PR,0.6568901077667819,0.11515151515151516
Rio Brilhante (MS),MS,0.47291216126778507,0.3575757575757576
Rio Casca (MG),MG,0.8417177840682873,0.7454545454545455
Rio Claro (SP),SP,0.9742994553790855,0.9272727272727272
Rio Doce (MG),MG,0.9824742357799306,0.9264501099011717
Rio Espera (MG),MG,0.7602537838665867,0.6848484848484848
Rio Manso (MG),MG,-0.6837681501191224,-0.3090909090909091
Rio Novo (MG),MG,0.9899687341396501,0.3802900433847583
Rio Paranaíba (MG),MG,0.37459130785463524,0.06748974310538337
Rio Pardo de Minas (MG),MG,0.9222205896052068,0.9757575757575757
Rio Piracicaba (MG),MG,0.8560183503958853,0.8666666666666667
Rio Pomba (MG),MG,0.9974547636109037,0.894186721257433
Rio Preto (MG),MG,0.9638979268417764,0.8666666666666667
Rio Quente (GO),GO,0.4759708220366713,0.2127669402880226
Rio Verde (GO),GO,-0.5499942098560552,-0.4909090909090909
Rio Vermelho (MG),MG,0.9502997531016261,0.5757575757575758
Rio das Pedras (SP),SP,0.4587608401104688,0.3333333333333333
Rio do Prado (MG),MG,0.9111688148676538,0.7006490497453707
Riolândia (SP),SP,0.8843775016095399,0.806060606060606
Ritápolis (MG),MG,0.3190842182464295,0.4303030303030303
Riversul (SP),SP,-0.06652267042318556,-0.05454545454545454
Rochedo (MS),MS,-0.2948348925275345,-0.18787878787878787
Rochedo de Minas (MG),MG,0.9660373582095786,0.8739695897586162
Rodeiro (MG),MG,0.8522073517018903,0.22627786434233257
Rolândia (PR),PR,0.6926626768658054,0.17575757575757575
Romaria (MG),MG,-0.8146869363559995,-0.7191012094028307
Roncador (PR),PR,0.1792124892870457,0.25945972195958916
Rondon (PR),PR,0.7832584316110449,0.7090909090909091
Rondonópolis (MT),MT,0.23413763430275614,0.4909090909090909
Rosana (SP),SP,0.8007172863825852,0.6930123197952736
Rosário Oeste (MT),MT,0.6201704013271836,0.7696969696969697
Rosário da Limeira (MG),MG,0.9454680959176363,0.8424242424242424
Rubelita (MG),MG,0.938371111465391,0.7575757575757576
Rubiataba (GO),GO,0.8479667592068436,0.8909090909090909
Rubim (MG),MG,0.7128472600600148,0.683349073208448
Rubinéia (SP),SP,-0.1879506754354144,-0.10303030303030303
Rubiácea (SP),SP,0.9560704241001684,0.9272727272727272
Sabará (MG),MG,-0.2526697672179497,-0.2606060606060606
Sabino (SP),SP,0.7636556352646697,0.806060606060606
Sabinópolis (MG),MG,0.6986114662005964,0.5515151515151515
Sabáudia (PR),PR,-0.07049023780956475,-0.17407765595569785
Sacramento (MG),MG,0.21830460586562436,0.15151515151515152
Sagres (SP),SP,0.7182022277155833,0.6242424242424243
Sales (SP),SP,0.9233145487609381,0.9757575757575757
Sales Oliveira (SP),SP,0.925620306449751,0.9030303030303031
Salgado Filho (PR),PR,0.6869782747264624,0.696969696969697
Salinas (MG),MG,0.7896528023233447,0.9151515151515152
Salmourão (SP),SP,0.7594631370480677,0.5393939393939394
Saltinho (SP),SP,0.18882980743744116,0.17575757575757575
Salto (SP),SP,0.9181729146828534,0.8545454545454545
Salto Grande (SP),SP,0.10075693099777572,0.05454545454545454
Salto do Itararé (PR),PR,-0.5851975190341742,-0.44242424242424244
Salto do Lontra (PR),PR,0.45662662885141947,0.28484848484848485
Sanclerlândia (GO),GO,0.46383393292640335,0.3497195779097138
Sandovalina (SP),SP,0.9889399809530094,0.7575757575757576
Santa Adélia (SP),SP,0.6775092772332356,0.7333333333333333
Santa Albertina (SP),SP,0.9060746922825476,0.7454545454545455
Santa Amélia (PR),PR,0.5884197435188115,0.5515151515151515
Santa Branca (SP),SP,0.2343347200912809,0.06748974310538337
Santa Bárbara (MG),MG,0.9601106881830778,0.8424242424242424
Santa Bárbara d'Oeste (SP),SP,0.9791638222386866,0.8666666666666667
Santa Bárbara de Goiás (GO),GO,-0.2675277699518045,-0.06666666666666667
Santa Bárbara do Leste (MG),MG,0.31237070687690016,0.12727272727272726
Santa Bárbara do Monte Verde (MG),MG,0.5653500531831703,0.6484848484848484
Santa Bárbara do Tugúrio (MG),MG,-0.3255640726040905,0.12727272727272726
Santa Cecília do Pavão (PR),PR,-0.12255002872976554,-0.36893018569362623
Santa Clara d'Oeste (SP),SP,0.6081897330964993,0.7510676161988108
Santa Cruz da Conceição (SP),SP,0.8088223732922591,0.7696969696969697
Santa Cruz da Esperança (SP),SP,0.6152696217586986,0.5757575757575758
Santa Cruz das Palmeiras (SP),SP,0.06484969689506732,0.12727272727272726
Santa Cruz de Goiás (GO),GO,0.3832480748071749,0.29012942659282975
Santa Cruz de Salinas (MG),MG,-0.13851338997790677,-0.22424242424242424
Santa Cruz do Escalvado (MG),MG,0.8816382645097338,0.8303030303030303
Santa Cruz do Rio Pardo (SP),SP,0.8237619308552431,0.2727272727272727
Santa Efigênia de Minas (MG),MG,0.8501173579266628,0.4399433835235439
Santa Ernestina (SP),SP,0.8500998401552154,0.793939393939394
Santa Fé (PR),PR,0.869015059407727,0.806060606060606
Santa Fé de Minas (MG),MG,0.4172424089871197,-0.22424242424242424
Santa Fé do Sul (SP),SP,0.9931789323528182,0.7212121212121212
Santa Gertrudes (SP),SP,0.9140152905172781,0.8303030303030303
Santa Helena (PR),PR,-0.4859325812781696,-0.3696969696969697
Santa Helena de Goiás (GO),GO,-0.5599838517048252,-0.5393939393939394
Santa Helena de Minas (MG),MG,0.7309784212457027,0.7781190959104827
Santa Inês (PR),PR,0.8908340947584745,0.9151515151515152
Santa Isabel (GO),GO,-0.1409243689451959,0.05454545454545454
Santa Isabel do Ivaí (PR),PR,0.761828150895616,0.7090909090909091
Santa Izabel do Oeste (PR),PR,-0.3721973193985352,-0.3575757575757576
Santa Juliana (MG),MG,0.8430371068087922,0.9515151515151515
Santa Luzia (MG),MG,-0.7111369944279567,-0.2674784392192284
Santa Lúcia (PR),PR,-0.37232177081650775,-0.3333333333333333
Santa Lúcia (SP),SP,0.7054814465585794,0.503030303030303
Santa Margarida (MG),MG,-0.6370126720490765,-0.2249250511616239
Santa Maria da Serra (SP),SP,0.6500325623122994,0.5393939393939394
Santa Maria de Itabira (MG),MG,0.8959654804117743,0.7575757575757576
Santa Maria do Salto (MG),MG,0.9331491337652142,0.9393939393939394
Santa Maria do Suaçuí (MG),MG,0.9576484957295541,0.5636363636363636
Santa Mariana (PR),PR,0.5276513505841226,0.503030303030303
Santa Mercedes (SP),SP,0.8256403999622529,0.6484848484848484
Santa Mônica (PR),PR,0.7454573400305062,0.6848484848484848
Santa Rita d'Oeste (SP),SP,0.9403204240890468,0.793939393939394
Santa Rita de Caldas (MG),MG,0.31284957627477267,0.09090909090909091
Santa Rita de Ibitipoca (MG),MG,-0.40971196797867665,0.07294866524160774
Santa Rita de Jacutinga (MG),MG,0.7543466699070709,0.806060606060606
Santa Rita de Minas (MG),MG,0.3517907154726845,0.32004956593307055
Santa Rita do Itueto (MG),MG,-0.008578326951383936,-0.11255497190653004
Santa Rita do Novo Destino (GO),GO,0.8408429752416117,0.7818181818181819
Santa Rita do Pardo (MS),MS,-0.11835165443827564,0.14167668282961582
Santa Rita do Passa Quatro (SP),SP,0.5577167955225042,0.6
Santa Rita do Sapucaí (MG),MG,0.1759239430603036,-0.11515151515151516
Santa Rosa da Serra (MG),MG,-0.3895083285538286,-0.36893018569362623
Santa Rosa de Viterbo (SP),SP,0.9623307455387303,0.6848484848484848
Santa Salete (SP),SP,0.9248951917556093,0.8181818181818182
Santa Tereza do Oeste (PR),PR,0.6441977731735835,0.38181818181818183
Santa Terezinha de Goiás (GO),GO,0.8794196885399053,0.8545454545454545
Santa Terezinha de Itaipu (PR),PR,0.3623831667793453,0.5878787878787879
Santa Vitória (MG),MG,0.8918284645837021,0.6727272727272727
Santana da Ponte Pensa (SP),SP,0.8864763500696653,0.9878787878787879
Santana da Vargem (MG),MG,0.19682501558578555,0.48632443494405164
Santana de Pirapama (MG),MG,-0.6039158922749017,-0.3939393939393939
Santana do Deserto (MG),MG,0.38579388831497696,0.8787878787878788
Santana do Garambéu (MG),MG,-0.4781377880205102,-0.23636363636363636
Santana do Itararé (PR),PR,0.3643399967225587,0.296969696969697
Santana do Jacaré (MG),MG,0.5527703132646077,0.44788647697208966
Santana do Manhuaçu (MG),MG,0.19594451239153932,-0.05454545454545454
Santana do Paraíso (MG),MG,0.7001538779707834,0.5636363636363636
Santana do Riacho (MG),MG,0.9960333416392163,0.8787878787878788
Santana dos Montes (MG),MG,0.8517842733214757,0.8545454545454545
Santo Afonso (MT),MT,0.7612129814458273,0.793939393939394
Santo Anastácio (SP),SP,0.9311633133360966,0.9151515151515152
Santo Antônio da Alegria (SP),SP,-0.17847926973687445,-0.06666666666666667
Santo Antônio da Barra (GO),GO,0.021066453309135723,-0.01818181818181818
Santo Antônio da Platina (PR),PR,0.36441595565304896,0.5757575757575758
Santo Antônio de Leverger (MT),MT,-0.7044079282510666,-0.5636363636363636
Santo Antônio de Posse (SP),SP,0.9199158648693928,0.8303030303030303
Santo Antônio do Amparo (MG),MG,-0.45597948047213116,-0.6121212121212121
Santo Antônio do Aracanguá (SP),SP,0.6947451926439722,0.8787878787878788
Santo Antônio do Aventureiro (MG),MG,0.9749130457030152,0.8424242424242424
Santo Antônio do Caiuá (PR),PR,0.7628638098027438,0.8181818181818182
Santo Antônio do Grama (MG),MG,0.04649803676585617,0.01818181818181818
Santo Antônio do Itambé (MG),MG,0.8733355434127698,0.9151515151515152
Santo Antônio do Jacinto (MG),MG,0.9548301645996393,0.7575757575757576
Santo Antônio do Monte (MG),MG,0.7001449222001553,0.6484848484848484
Santo Antônio do Paraíso (PR),PR,0.6370742041360821,0.06666666666666667
Santo Antônio do Retiro (MG),MG,0.8834524281153641,0.5272727272727272
Santo Antônio do Rio Abaixo (MG),MG,0.6430894381332048,0.6
Santo Antônio do Sudoeste (PR),PR,-0.3807860099225444,-0.3575757575757576
Santo Expedito (SP),SP,0.8022912930385562,0.696969696969697
Santo Hipólito (MG),MG,0.5821276622754058,0.6
Santo Inácio (PR),PR,0.6547539131960917,0.4909090909090909
Santos Dumont (MG),MG,0.9118704244234349,0.806060606060606
Santópolis do Aguapeí (SP),SP,0.8066135325221601,0.6121212121212121
Sarandi (PR),PR,-0.20010926758505937,-0.09697622757528539
Sarapuí (SP),SP,-0.6721417828242643,-0.6636434090439899
Sardoá (MG),MG,0.9931303717314659,0.6606060606060606
Sarutaiá (SP),SP,0.8769179197663741,0.6727272727272727
Saudade do Iguaçu (PR),PR,0.14222934064166348,0.3212121212121212
Sebastianópolis do Sul (SP),SP,0.8791987386943917,0.9030303030303031
Selvíria (MS),MS,0.8845684666928131,0.6808542089216723
Sem-Peixe (MG),MG,0.9129324926614243,0.5878787878787879
Senador Cortes (MG),MG,0.6099809594428415,0.8066439653301319
Senador Firmino (MG),MG,0.9860585530352193,0.9393939393939394
Senador José Bento (MG),MG,0.2780087993411224,0.23354968324845687
Senador Modestino Gonçalves (MG),MG,0.9044675793760816,0.8545454545454545
Sengés (PR),PR,0.07899826642853995,0.11515151515151516
Senhora de Oliveira (MG),MG,0.9111414838936948,0.8666666666666667
Senhora do Porto (MG),MG,-0.06726406886262441,0.037518323968843345
Senhora dos Remédios (MG),MG,0.8683478941909011,0.3090909090909091
Sericita (MG),MG,-0.5875226493982157,-0.3209107087394919
Seritinga (MG),MG,-0.8560910720140089,-0.024316221747202584
Serra Azul (SP),SP,0.8843397993872416,0.6242424242424243
Serra Azul de Minas (MG),MG,0.8236459675029857,0.791470623690405
Serra Negra (SP),SP,0.3172482912549212,0.21212121212121213
Serra dos Aimorés (MG),MG,0.9574332782661568,0.9515151515151515
Serrana (SP),SP,0.18408771961366668,0.2606060606060606
Serrania (MG),MG,0.9735327475802708,0.9151515151515152
Serranos (MG),MG,0.03745963501467214,0.3575757575757576
Serranópolis (GO),GO,0.5935252741314431,0.5393939393939394
Serranópolis de Minas (MG),MG,0.4401877955489348,0.006060606060606061
Serranópolis do Iguaçu (PR),PR,-0.4678946877120866,-0.4666666666666667
Serro (MG),MG,0.923089350902332,0.9272727272727272
Sertaneja (PR),PR,0.17804441625683218,0.030303030303030304
Sertãozinho (SP),SP,0.30580860302491664,0.17575757575757575
Sete Barras (SP),SP,-0.7015160665814949,-0.3404271044608361
Sete Lagoas (MG),MG,0.9398074752139098,0.9030303030303031
Setubinha (MG),MG,-0.2587994924886146,0.07878787878787878
Severínia (SP),SP,0.7738630931884561,0.7333333333333333
Sidrolândia (MS),MS,0.19048164141512347,-0.2727272727272727
Silveiras (SP),SP,-0.42135336836484444,-0.40606060606060607
Silveirânia (MG),MG,0.9768614347302051,0.8424242424242424
Silvianópolis (MG),MG,-0.5545289043565228,-0.6012526109667694
Silvânia (GO),GO,0.38836109968888743,0.4061811972299616
Simolândia (GO),GO,0.1067500585422797,-0.3504633733153655
Simonésia (MG),MG,-0.7064896527440234,-0.7696969696969697
Simão Pereira (MG),MG,-0.3712210418724066,-0.2727272727272727
Sinop (MT),MT,-0.4700988020327458,-0.7176240840571119
Siqueira Campos (PR),PR,0.26312422819509795,0.09090909090909091
Sobrália (MG),MG,0.0683052803312915,-0.15704141065975136
Socorro (SP),SP,-0.6603043450942563,0.05454545454545454
Soledade de Minas (MG),MG,0.2942036383258499,0.4548567185582403
Sonora (MS),MS,0.8551860515252213,0.793939393939394
Sorocaba (SP),SP,0.9350313017670141,0.05454545454545454
Sorriso (MT),MT,0.6208190085863088,0.5106406566912542
Sud Mennucci (SP),SP,0.7566414906031821,0.6484848484848484
Sulina (PR),PR,-0.2698524750613633,0.18787878787878787
Sumaré (SP),SP,0.9505339668425535,0.9636363636363636
Suzanápolis (SP),SP,0.9134326930996453,0.8909090909090909
São Brás do Suaçuí (MG),MG,0.963910335328276,0.683349073208448
São Carlos (SP),SP,0.8144902961737616,0.793939393939394
São Carlos do Ivaí (PR),PR,0.12892796981828814,0.2606060606060606
São Domingos (GO),GO,-0.38730117738571784,-0.6623050797389514
São Domingos do Prata (MG),MG,0.4901858653130657,0.6848484848484848
São Francisco (MG),MG,0.7474244147032362,0.7090909090909091
São Francisco (SP),SP,0.9571702391349097,0.7575757575757576
São Francisco de Paula (MG),MG,0.023349200270159756,-0.07878787878787878
São Francisco de Sales (MG),MG,0.8767512537086986,0.7696969696969697
São Francisco do Glória (MG),MG,0.9763083360526322,0.9393939393939394
São Félix de Minas (MG),MG,0.9812321680229209,0.9393939393939394
São Geraldo (MG),MG,-0.41777409430035756,-0.45454545454545453
São Geraldo da Piedade (MG),MG,0.950742989544788,0.5757575757575758
São Geraldo do Baixio (MG),MG,0.7521684042974331,0.4133757697024439
São Gonçalo do Abaeté (MG),MG,-0.2716235692064139,-0.23636363636363636
São Gonçalo do Pará (MG),MG,0.9688648468539607,0.9567172612055053
São Gonçalo do Rio Abaixo (MG),MG,0.9595960162222331,0.9757575757575757
São Gonçalo do Rio Preto (MG),MG,0.9700345265860688,0.9393939393939394
São Gonçalo do Sapucaí (MG),MG,-0.6561290446480185,-0.3939424016728551
São Gotardo (MG),MG,-0.11907994053758944,-0.04242424242424243
São Jerônimo da Serra (PR),PR,-0.022276547227721596,-0.04242424242424243
São Joaquim da Barra (SP),SP,0.489292460329883,0.4666666666666667
São Joaquim de Bicas (MG),MG,0.9938027592473444,0.7566195333716741
São Jorge d'Oeste (PR),PR,-0.10895346187655304,-0.38181818181818183
São Jorge do Ivaí (PR),PR,0.3060250173028085,0.10303030303030303
São José da Barra (MG),MG,-0.36927583293939614,-0.6242424242424243
São José da Bela Vista (SP),SP,0.9673609797429904,0.9393939393939394
São José da Boa Vista (PR),PR,0.005124398467047479,-0.21212121212121213
São José da Varginha (MG),MG,0.8902757163622255,0.683349073208448
São José das Palmeiras (PR),PR,0.6234874992618425,0.5151515151515151
