Cidade,uf,share_cana_mean,share_cana_median,solos_pipeline_total,solos_cana_atribuivel_total,n_anos
Santa Cruz do Escalvado (MG),MG,0.08484398585124067,0.08604778502767416,44518.931235266966,3803.0146620578003,10
Santa Cruz do Rio Pardo (SP),SP,0.20826155311157574,0.20599052157529302,734924.4229171614,151479.4045117291,10
Santa Cruz do Xingu (MT),MT,0.0,0.0,589860.780916563,0.0,10
Santa Efigênia de Minas (MG),MG,0.006972466074529731,0.0,8338.962373900935,79.56669753799528,10
Santa Ernestina (SP),SP,0.39462209067602666,0.39273475046435635,146502.16951806785,57411.85389578123,10
Santa Fé (PR),PR,0.08368511106515986,0.08424870297381233,307113.14960808237,25891.56044744843,10
Santa Fé de Goiás (GO),GO,0.0,0.0,105968.88597252005,0.0,10
Santa Fé de Minas (MG),MG,0.0005207373627846827,0.00035997495250768134,77734.44078275963,40.94570089702747,10
Santa Fé do Sul (SP),SP,0.08038940307852585,0.0675175754174344,19648.018554914073,1799.090119513255,10
Santa Gertrudes (SP),SP,0.39172082004955244,0.38369232588163216,75770.11235963923,29562.349166265787,10
Santa Helena (PR),PR,0.0016164674618196558,0.0017708427954602887,390339.9834730221,603.2237329541547,10
Santa Helena de Goiás (GO),GO,0.1251332618482662,0.1376926661109522,1812414.422422274,216918.8960222497,10
Santa Helena de Minas (MG),MG,0.0030751152375083635,0.0037111290650719744,14330.126448100658,44.74909486454928,10
Santa Inês (PR),PR,0.12224656011834936,0.1260018406923852,238680.21520381563,29013.231335824174,10
Santa Isabel (GO),GO,0.17989558913484713,0.18158450046641625,246616.49515217615,43886.63277399012,10
Santa Isabel (SP),SP,0.0,0.0,11514.505027666883,0.0,10
Santa Isabel do Ivaí (PR),PR,0.019576643240297,0.019496898871465235,169074.1098329004,3353.1502564180278,10
Santa Izabel do Oeste (PR),PR,0.00040006601867443074,0.0003137317242530122,148587.0439237556,55.901707498676814,10
Santa Juliana (MG),MG,0.10560554396648283,0.10609595335471658,880764.5350123979,92904.08359070566,10
Santa Luzia (MG),MG,0.004966781051676697,0.006002604080490444,4781.321476014564,23.312250865758074,10
Santa Lúcia (PR),PR,0.0007088905377246438,0.0006926616682592448,75815.0457612412,52.43815954454289,10
Santa Lúcia (SP),SP,0.39025077768069666,0.38462163005816874,229030.19523779946,89033.29030862918,10
Santa Margarida (MG),MG,0.000705438686741323,0.0008293229578993334,45277.32515154238,30.46735990050695,10
Santa Maria da Serra (SP),SP,0.3071352819114235,0.29971544063934596,86915.59347852429,26546.311816025554,10
Santa Maria de Itabira (MG),MG,0.014454212801492995,0.01464838572507229,19272.47550066174,281.43286957524816,10
Santa Maria do Oeste (PR),PR,0.0,0.0,145353.14656837122,0.0,10
Santa Maria do Salto (MG),MG,0.0034986834987779255,0.0031809908146457964,21883.1505833855,79.7606591653207,10
Santa Maria do Suaçuí (MG),MG,0.017761077332777393,0.01124137426258273,33844.723415558794,658.7056305930715,10
Santa Mariana (PR),PR,0.04095348841571984,0.03982165312732687,540192.7929747875,21953.652002356364,10
Santa Mercedes (SP),SP,0.3735972154331956,0.3722990110600578,123275.60096341316,46114.26790519334,10
Santa Mônica (PR),PR,0.07233750843809507,0.07101277021220488,246613.14431205508,17927.28928813944,10
Santa Rita d'Oeste (SP),SP,0.3410192325039657,0.34115199918003636,92191.04612738444,31238.852964577316,10
Santa Rita de Caldas (MG),MG,0.004437818336900124,0.004317275601086811,69384.8176347079,307.4371633649342,10
Santa Rita de Ibitipoca (MG),MG,0.00422812804778371,0.004513061870338674,16365.565128347478,65.23903588626654,10
Santa Rita de Jacutinga (MG),MG,0.006770080966543253,0.008445500628144588,13957.413908715183,98.0416045981763,10
Santa Rita de Minas (MG),MG,0.0031180754949155717,0.0,11221.865895389854,38.54423971369093,10
Santa Rita do Araguaia (GO),GO,0.0,0.0,155811.46826729094,0.0,10
Santa Rita do Itueto (MG),MG,0.0011092746553631673,0.00161008814095065,33946.82947656445,37.266134397675664,10
Santa Rita do Novo Destino (GO),GO,0.13025608048776477,0.13951949010439307,216353.0588664157,27438.168287016666,10
Santa Rita do Pardo (MS),MS,0.003289062811949091,0.0,372481.52183749806,1205.1980822775502,10
Santa Rita do Passa Quatro (SP),SP,0.37423156716473066,0.3724032681734708,323647.78077521664,120733.74114032694,10
Santa Rita do Sapucaí (MG),MG,0.009048895658876926,0.009624696520027645,36505.859289540575,330.88109056279586,10
Santa Rita do Trivelato (MT),MT,0.0,0.0,2360909.9173042304,0.0,10
Santa Rosa da Serra (MG),MG,0.004637900020033541,0.006964616619196305,23842.874186263176,106.43665178022547,10
Santa Rosa de Goiás (GO),GO,0.0,0.0,26450.938426235894,0.0,10
Santa Rosa de Viterbo (SP),SP,0.37805758329496897,0.37547986211331835,217338.3169658966,81532.27341093807,10
Santa Salete (SP),SP,0.13360877019726355,0.11427698177775028,9786.14092903983,1351.3367972350325,10
Santa Tereza de Goiás (GO),GO,0.0,0.0,51451.668437775195,0.0,10
Santa Tereza do Oeste (PR),PR,0.00022028861004761663,0.00022019734531936663,274012.4751924702,61.097450826579546,10
Santa Terezinha (MT),MT,0.0,0.0,493844.83890013106,0.0,10
Santa Terezinha de Goiás (GO),GO,0.0008899602992645469,0.000995029260636791,68215.1245390937,61.772759589722966,10
Santa Terezinha de Itaipu (PR),PR,0.0006113766200211438,0.00048737612571146004,246487.90129885543,153.49566898465312,10
Santa Vitória (MG),MG,0.1296782469216196,0.12842207614060522,2038864.6478561065,264051.08628567273,10
Santana da Ponte Pensa (SP),SP,0.26620105251242004,0.26242045624475185,37407.68011527926,9994.34980255324,10
Santana da Vargem (MG),MG,0.0001305713603222149,0.00015023609929893956,42822.20610425036,5.556815490541371,10
Santana de Cataguases (MG),MG,0.0,0.0,10773.152750877674,0.0,10
Santana de Parnaíba (SP),SP,0.0,0.0,3458.378852827354,0.0,10
Santana de Pirapama (MG),MG,0.009302231575168986,0.00916792287838581,34752.58644116702,319.1124267098072,10
Santana do Deserto (MG),MG,0.009807355578111774,0.0062619283560826095,8674.674605988643,87.3478663977063,10
Santana do Garambéu (MG),MG,0.008358732017808467,0.009200104673330333,9622.06193714375,71.16195624002312,10
Santana do Itararé (PR),PR,0.0019431381891006796,0.002132649721791538,120635.98756509509,234.13217211742165,10
Santana do Jacaré (MG),MG,0.003229912773570465,0.0038390464295367816,8495.964301835762,28.375265891015665,10
Santana do Manhuaçu (MG),MG,0.0018439912484015774,0.001342530045620019,34965.79499961808,64.41132733495152,10
Santana do Paraíso (MG),MG,0.004163331280144514,0.0038894372523521833,7238.571438139771,30.425360944612315,10
Santana do Riacho (MG),MG,0.011591753881718354,0.004589781630306208,5833.452184443733,84.82984347367208,10
Santana dos Montes (MG),MG,0.015344773556804617,0.01768613360398951,14339.016776349968,231.24759918186717,10
Santo Afonso (MT),MT,0.002155042095976651,0.0021421056292007367,254763.3807812464,544.6893201370133,10
Santo Anastácio (SP),SP,0.11580410295379653,0.11058755995782421,106786.39046440808,14024.443040702907,10
Santo André (SP),SP,0.0,0.0,2558.1816882315093,0.0,10
Santo Antônio da Alegria (SP),SP,0.2554829102608416,0.28191770513577935,85964.01838156296,21652.28266834192,10
Santo Antônio da Barra (GO),GO,0.14665013719110476,0.1459752786822752,344617.9898099922,48667.95608702489,10
Santo Antônio da Platina (PR),PR,0.06791151972599932,0.06575028794804756,477062.8093107331,32326.80201652995,10
Santo Antônio de Goiás (GO),GO,0.0,0.0,14353.927966768677,0.0,10
Santo Antônio de Leverger (MT),MT,0.002477680329842036,0.0028205016596905366,632971.8074068386,1464.3838653764265,10
Santo Antônio de Posse (SP),SP,0.2972897647525306,0.29526047442266534,68411.00116084656,20424.2638917952,10
Santo Antônio do Amparo (MG),MG,0.0019477267486557026,0.0017105214249556653,47383.04769168291,90.8137795816036,10
Santo Antônio do Aracanguá (SP),SP,0.32773199872160996,0.3191415292148082,472013.96353576693,154306.60901812004,10
Santo Antônio do Aventureiro (MG),MG,0.005109870460254914,0.003395642111925018,13285.884391887052,70.9683203370604,10
Santo Antônio do Caiuá (PR),PR,0.08861984824747579,0.08513302294251993,75038.50730454484,6691.2872855826345,10
Santo Antônio do Descoberto (GO),GO,0.0,0.0,42175.76867866405,0.0,10
Santo Antônio do Grama (MG),MG,0.09350087718956465,0.09847890882343718,25704.306402111404,2385.087949605923,10
Santo Antônio do Itambé (MG),MG,0.025206376997467955,0.02463584143727962,10117.797090960923,276.0447016643848,10
Santo Antônio do Jacinto (MG),MG,0.0070229715100245515,0.005191656552566062,35211.23691456129,255.66262582218542,10
Santo Antônio do Jardim (SP),SP,0.0,0.0,14696.67382027503,0.0,10
Santo Antônio do Leste (MT),MT,0.0,0.0,1753821.6200975508,0.0,10
Santo Antônio do Monte (MG),MG,0.015377048376883477,0.014761277762449555,64486.7158147061,994.095457371486,10
Santo Antônio do Paraíso (PR),PR,0.022078311536638005,0.02541055893915066,94892.20648393645,2148.136736132569,10
Santo Antônio do Pinhal (SP),SP,0.0,0.0,4435.944404823301,0.0,10
Santo Antônio do Retiro (MG),MG,0.05146293354161453,0.04944516690051379,18417.183217286587,1001.5070053316388,10
Santo Antônio do Rio Abaixo (MG),MG,0.03297765391170012,0.029813537133345447,8148.775663221097,272.1881653082587,10
Santo Antônio do Sudoeste (PR),PR,0.0009763736354757654,0.000961995128833629,136437.23758271043,129.90588316435088,10
Santo Expedito (SP),SP,0.2858280867975398,0.29160910183308175,25483.19586175073,7287.546876189714,10
Santo Hipólito (MG),MG,0.015323010202054118,0.003753940548691914,30263.12027835782,615.4036316547998,10
Santo Inácio (PR),PR,0.12241552738109393,0.12318299897516255,582634.1721476562,70324.36126779595,10
Santos (SP),SP,0.0,0.0,4082.7074834519526,0.0,10
Santos Dumont (MG),MG,0.00298015362606771,0.0024130960734608234,32259.327696406384,97.68951313242235,10
Santópolis do Aguapeí (SP),SP,0.34282862744674214,0.3497055215227183,67193.87436889508,22956.47829574738,10
Sapezal (MT),MT,0.0,0.0,5557075.120127496,0.0,10
Sapopema (PR),PR,0.0,0.0,66343.88020854568,0.0,10
Sapucaí-Mirim (MG),MG,0.0,0.0,5012.782385954184,0.0,10
Sarandi (PR),PR,0.0008596277482169628,0.0004887033275502974,75603.91840338128,62.65303704087891,10
Sarapuí (SP),SP,0.0020482677366489383,0.0,37161.80910476919,66.22854016510736,10
Sardoá (MG),MG,0.013802546952314754,0.004066103752748532,10475.853904273705,237.92989997266994,10
Sarutaiá (SP),SP,0.13058472006098842,0.128722688965264,51875.42827559446,6772.110892104404,10
Sarzedo (MG),MG,0.0,0.0,1125.907312387084,0.0,10
Saudade do Iguaçu (PR),PR,0.0015102097853802517,0.0015873504553546723,31694.21788788183,46.92062058736787,10
Sebastianópolis do Sul (SP),SP,0.37758650562492396,0.37898688283434656,124259.87640634752,46759.48457317677,10
Selvíria (MS),MS,0.024921824270519876,0.02759579258839939,156103.49423681563,3985.831524502724,10
Sem-Peixe (MG),MG,0.06804987962762835,0.06546765701149322,25036.294639202693,1728.3640329915859,10
Senador Amaral (MG),MG,0.0,0.0,12366.3871651003,0.0,10
Senador Canedo (GO),GO,0.0,0.0,18230.453635858146,0.0,10
Senador Cortes (MG),MG,0.012100589844286462,0.016156175303433315,6767.555313216561,88.48063960678414,10
Senador Firmino (MG),MG,0.03301768091922123,0.029325445246597106,16855.838272489524,599.728487070317,10
Senador José Bento (MG),MG,0.0017731687404920634,0.0,10147.002269961118,18.99086732951368,10
Senador Modestino Gonçalves (MG),MG,0.035971992477098196,0.03526811872918245,16689.039195597674,611.9837994445943,10
Sengés (PR),PR,0.0005132849177594816,0.000566201262105974,182109.4071210202,93.3523185002607,10
Senhora de Oliveira (MG),MG,0.03278539671386608,0.03833283174515448,14138.61791236969,478.918293024085,10
Senhora do Porto (MG),MG,0.006922615081969745,0.008176542487359759,11820.035122884285,81.44012465240537,10
Senhora dos Remédios (MG),MG,0.02097715908395292,0.020602662381553127,42173.55142125752,938.937314903689,10
Sericita (MG),MG,0.0006511951164787915,0.0,21470.159500206115,11.999844261364231,10
Seritinga (MG),MG,0.010685824342512015,0.012567275763101744,6883.7392499721,68.8999329944411,10
Serra Azul (SP),SP,0.4014036843871577,0.3978413522787794,271905.5840665804,108428.95304480025,10
Serra Azul de Minas (MG),MG,0.00840424716982862,0.009637649675847786,6560.788013405531,58.882790602750006,10
Serra Negra (SP),SP,0.03413821452686638,0.031836073001864466,20165.79114856078,694.7750809404683,10
Serra Nova Dourada (MT),MT,0.0,0.0,151430.06393050385,0.0,10
Serra da Saudade (MG),MG,0.0,0.0,15294.586645120624,0.0,10
Serra do Salitre (MG),MG,0.0,0.0,355765.7369291628,0.0,10
Serra dos Aimorés (MG),MG,0.12405360207020177,0.12318095821724434,115783.69070658898,14599.074767331897,10
Serrana (SP),SP,0.3890948193890367,0.38777925380414824,122263.25188795608,47388.53572107785,10
Serrania (MG),MG,0.07113477655077145,0.07103548065556267,69782.72916196228,5182.1079561561555,10
Serranos (MG),MG,0.015336062134637018,0.010403261044399053,12073.600978486935,181.8317230602139,10
Serranópolis (GO),GO,0.0891314169036613,0.0794380808442762,1225023.1791688628,109091.81976472307,10
Serranópolis de Minas (MG),MG,0.0007939766873949138,0.0003241847466371749,16324.686094708157,13.223335709357105,10
Serranópolis do Iguaçu (PR),PR,0.00037242161205668946,0.00012763046176814292,196827.68849789188,69.6086364434889,10
Serro (MG),MG,0.03371326037277323,0.03746888765837476,33085.98702561269,1185.6325823056989,10
Sertaneja (PR),PR,0.001161792952213163,0.0007266627671509789,442934.6386526328,520.0454087174116,10
Sertanópolis (PR),PR,0.0,0.0,428891.1711371008,0.0,10
Sertãozinho (SP),SP,0.39285672593260934,0.3902856688048423,536990.9819013068,210251.7170494686,10
Sete Barras (SP),SP,0.0006503514308135844,0.00018944118069524012,35537.416004643004,20.37347058065844,10
Sete Lagoas (MG),MG,0.01787450798773066,0.007313223962456772,25008.381241267267,582.2608599883299,10
Sete Quedas (MS),MS,0.0,0.0,299275.1901669149,0.0,10
Setubinha (MG),MG,0.021580934817038922,0.017358890462446305,17426.285456566053,368.4050643627057,10
Severínia (SP),SP,0.38055523553039283,0.37845730516316467,123667.4892082079,46983.54362165001,10
Sidrolândia (MS),MS,0.015782664184753464,0.013009269105091145,3282562.9785530576,51380.892442822995,10
Silveiras (SP),SP,0.0029144961366247032,0.002872576881681588,19712.522178137537,57.42466345061583,10
Silveirânia (MG),MG,0.021386067170798148,0.01745474102916126,10338.84014687949,233.80195884920715,10
Silvianópolis (MG),MG,0.00213536355979923,0.001294359133732421,45736.355546581755,81.36910766373256,10
Silvânia (GO),GO,4.98453404532659e-05,0.0,1080660.2885026163,69.89046520782475,10
Simolândia (GO),GO,0.0011407039841550043,0.0,25290.51995350335,28.273186401135888,10
Simonésia (MG),MG,0.0020841917474015725,0.0018967667595901627,43874.7049826705,88.06769487561441,10
Simão Pereira (MG),MG,0.0022591068560878086,0.002048914956910048,7073.354314445534,15.836077735247859,10
Sinop (MT),MT,2.527063734413835e-05,1.4852986027023263e-05,2565697.186265461,52.154375488557065,10
Siqueira Campos (PR),PR,0.011026342830432653,0.010650169105281574,94532.33192379154,1029.0641841372221,10
Sobrália (MG),MG,0.0007134296406305616,0.0,14062.577737284219,10.043532461065977,10
Socorro (SP),SP,0.03731733267840643,0.03555109319972086,59374.52023629269,2176.55520760057,10
Soledade de Minas (MG),MG,0.0007375757809676012,0.0,16721.789859249748,12.714049135632703,10
Sonora (MS),MS,0.1061294869985608,0.10630175220988715,1262109.4509514403,135102.85560504766,10
Sorocaba (SP),SP,0.10205664200942455,0.08570168423592811,27123.732024490288,2968.6069484339064,10
Sorriso (MT),MT,0.0007597014883101693,0.0009448092402216174,11100459.400798274,9118.9710760411,10
Sud Mennucci (SP),SP,0.33157977031419367,0.3403998779142362,262648.71265138214,86454.99041736245,10
Sulina (PR),PR,0.002212491396049409,0.0019826990131923236,56164.40321838047,119.47199585042316,10
Sumaré (SP),SP,0.2809948654771246,0.25235622460958795,46585.31528376681,13723.47269549841,10
Suzano (SP),SP,0.0,0.0,3246.6113466463207,0.0,10
Suzanápolis (SP),SP,0.3551962395222374,0.348410864798707,180253.33150766604,63842.13727984495,10
São Bento Abade (MG),MG,0.0,0.0,38996.645743154026,0.0,10
São Bento do Sapucaí (SP),SP,0.0,0.0,12381.742836975945,0.0,10
São Bernardo do Campo (SP),SP,0.0,0.0,5983.913040707203,0.0,10
São Brás do Suaçuí (MG),MG,0.0001122003962841606,0.0,7380.130378477334,1.5255321602666103,10
São Caetano do Sul (SP),SP,0.0,0.0,222.77560306677083,0.0,10
São Carlos (SP),SP,0.37923818009345406,0.3763154900105072,678994.0083355681,256571.11632867524,10
São Carlos do Ivaí (PR),PR,0.11906224609533567,0.11817739847606523,515233.2883310636,60709.50523372232,10
São Domingos (GO),GO,0.0004109663880653232,0.0,125180.4484978623,41.70449286405041,10
São Domingos das Dores (MG),MG,0.0,0.0,8969.042684479971,0.0,10
São Domingos do Prata (MG),MG,0.022841286929930628,0.02457047102435992,46784.39914112102,1068.0236163263246,10
São Francisco (MG),MG,0.00854152905556303,0.005587775992851228,129749.9517365463,1125.4933458794583,10
São Francisco (SP),SP,0.33768326241825114,0.33965816197248033,29248.30826265929,9895.092570727938,10
São Francisco de Goiás (GO),GO,0.0,0.0,32997.27897892337,0.0,10
São Francisco de Paula (MG),MG,0.0027933515915909645,0.0020585032016164294,35475.871693948815,97.82978542273753,10
São Francisco de Sales (MG),MG,0.13001254520334782,0.13063397496895585,828093.7396797606,107203.4867244515,10
São Francisco do Glória (MG),MG,0.011263208397860448,0.0011012501591617582,15102.081950509762,241.87619706079235,10
São Félix de Minas (MG),MG,0.02813970372968262,0.025114516347280867,13794.657650911946,411.10704115884647,10
São Félix do Araguaia (MT),MT,0.0,0.0,3272039.1251780014,0.0,10
São Gabriel do Oeste (MS),MS,0.0,0.0,1748706.3479189104,0.0,10
São Geraldo (MG),MG,0.008110448210104263,0.0074916387057830346,15578.507204733962,125.45674727416755,10
São Geraldo da Piedade (MG),MG,0.0234282321621452,0.02262650085774974,12648.659716419405,301.71593818259896,10
São Geraldo do Baixio (MG),MG,0.010065687266755517,0.011176799228588124,20672.71305866185,210.4637913863042,10
São Gonçalo do Abaeté (MG),MG,0.00839461783272277,0.006480217370134616,163334.57339334086,1351.8323275891532,10
São Gonçalo do Pará (MG),MG,0.01414325582357703,0.0171403910892842,16430.837332947573,251.17282534213913,10
São Gonçalo do Rio Abaixo (MG),MG,0.059160928880423305,0.057662347504407574,18496.545396773578,1128.7414917438473,10
São Gonçalo do Rio Preto (MG),MG,0.050512272143385786,0.04590911786032355,5206.997576028762,286.5888479913396,10
São Gonçalo do Sapucaí (MG),MG,0.0002392720491704917,3.630872410938353e-05,105449.16548010458,20.42137344912278,10
São Gotardo (MG),MG,0.0065895632195039616,0.006391072513235013,140177.96709013154,906.7205860649264,10
São Jerônimo da Serra (PR),PR,0.011972191441503646,0.015892619920935228,225285.51991560994,2673.1864749515007,10
São Joaquim da Barra (SP),SP,0.380208538622066,0.3794738554513014,438756.2600332842,166574.53386978648,10
São Joaquim de Bicas (MG),MG,0.011503736164753364,0.001760240884443807,1962.1407797139723,33.668455913604355,10
São Jorge d'Oeste (PR),PR,0.0010995027159183268,0.0010853483244262776,125183.21045044315,135.11525911326027,10
São Jorge do Ivaí (PR),PR,0.009096755401000935,0.008739085968439527,400767.9909330927,3644.7035860483657,10
São Jorge do Patrocínio (PR),PR,0.0,0.0,31821.742301800194,0.0,10
São José da Barra (MG),MG,0.04050955638671645,0.0357312273035787,98320.07384257732,3769.1719552132345,10
São José da Bela Vista (SP),SP,0.3994658377680461,0.39978666055921064,409845.5546926045,162991.61615337429,10
São José da Boa Vista (PR),PR,0.0006180603212189619,0.0007313380716310091,200263.36209519862,122.0398546275957,10
São José da Lapa (MG),MG,0.0,0.0,1286.092482235072,0.0,10
São José da Safira (MG),MG,0.0,0.0,8612.004387467676,0.0,10
São José da Varginha (MG),MG,0.003446383074600417,0.0,12612.761346581336,56.42330205820652,10
São José das Palmeiras (PR),PR,0.006952244051324723,0.004011458770433156,51778.1864091573,377.74583646541254,10
São José do Alegre (MG),MG,0.014192547909382413,0.009346218031311648,8592.423793877631,125.06883789181784,10
São José do Barreiro (SP),SP,0.011846626550918843,0.012260417397844182,18561.330812718537,220.2593168164805,10
São José do Divino (MG),MG,0.01882540635543012,0.018684519454714756,26373.09325227883,517.3929646054095,10
São José do Goiabal (MG),MG,0.09822338446572712,0.09773215685340877,37223.54356106403,3765.6283076555183,10
São José do Jacuri (MG),MG,0.012628911476453602,0.006256328818656641,17875.17179370737,267.10643223966656,10
São José do Mantimento (MG),MG,0.013709413803574858,0.014160778142088774,6361.156241679845,85.51730820823201,10
São José do Povo (MT),MT,0.001120337771675133,0.0011462071332801682,31469.32981179752,34.82545309657864,10
São José do Rio Claro (MT),MT,0.01732600329143758,0.016725010992695848,1952518.325773219,30760.50138522186,10
São José do Rio Pardo (SP),SP,0.17956551104551632,0.1980689854848297,83423.11018582582,15820.196497816718,10
São José do Rio Preto (SP),SP,0.3452930625695606,0.34576135590701396,113988.71257467315,39461.31277982397,10
São José do Xingu (MT),MT,0.0,0.0,1596537.5773779757,0.0,10
São José dos Campos (SP),SP,0.0009411486199509279,0.0,42282.89882480142,42.904319075192575,10
São José dos Pinhais (PR),PR,0.0,0.0,66938.17824424566,0.0,10
São José dos Quatro Marcos (MT),MT,0.002452633567780388,0.001614571989467269,104459.02884058187,258.01577298909154,10
São João (PR),PR,0.00010710919022812563,0.0,250826.73773244396,29.32088153628168,10
São João Batista do Glória (MG),MG,0.03373833771412868,0.028363777534635246,171433.70606426924,5382.204904738876,10
São João Evangelista (MG),MG,0.03060956591445846,0.028412657563944,31166.272116392724,1042.6670623100097,10
São João Nepomuceno (MG),MG,0.011476922435508602,0.010744436968902805,25708.799108357773,301.9638167765557,10
São João d'Aliança (GO),GO,0.00015189200224348439,0.0,627103.6160049794,63.711722627013884,10
São João da Boa Vista (SP),SP,0.274020099618906,0.26850985328580246,212047.9561466576,57985.82112969308,10
São João da Lagoa (MG),MG,0.013950637119167806,0.009287657220629738,41317.796736789474,613.1757104826544,10
São João da Mata (MG),MG,0.005329137001659981,0.004763089648000929,17794.21191411857,93.48359300292654,10
São João da Paraúna (GO),GO,0.0,0.0,100404.30203224096,0.0,10
São João da Ponte (MG),MG,0.01731448938124136,0.016522308914261326,102715.40397909036,1882.132947373475,10
São João das Duas Pontes (SP),SP,0.3764870255697562,0.3764265672927672,67078.94632744319,25225.512947732634,10
São João das Missões (MG),MG,0.008697716552445256,0.006875936678406469,21308.712538684395,181.4680192581796,10
São João de Iracema (SP),SP,0.3583411379216413,0.35250606803182727,77621.74018758992,28067.40286284151,10
São João del Rei (MG),MG,0.0015332168687054494,0.0003249090593893116,415096.86282163457,349.1111115361023,10
São João do Caiuá (PR),PR,0.09846495481757103,0.10033363908112841,131365.86277791462,13142.740240899213,10
São João do Ivaí (PR),PR,0.022946058386275878,0.02118753205905783,319184.7221844491,7139.440954882333,10
São João do Manhuaçu (MG),MG,0.0,0.0,24818.0888620986,0.0,10
São João do Manteninha (MG),MG,0.007978621233999807,0.00855660340500268,11030.412339907642,89.12837838200467,10
São João do Oriente (MG),MG,0.011731334422199513,0.0,9638.285545718887,170.27219193408158,10
São João do Pacuí (MG),MG,0.011434586913514328,0.011500980197055826,27362.343636450965,316.2709108926539,10
São João do Paraíso (MG),MG,0.04102266930780389,0.0341121288847093,72961.69230066668,3176.935271635493,10
São João do Pau d'Alho (SP),SP,0.37790213795242966,0.3811303111824535,98002.75075936684,37047.46458932204,10
São João do Triunfo (PR),PR,0.0,0.0,127706.43377302343,0.0,10
São Lourenço (MG),MG,0.0,0.0,2495.925879615591,0.0,10
São Lourenço da Serra (SP),SP,0.0,0.0,2943.692285624238,0.0,10
São Luiz do Norte (GO),GO,0.2033304506586187,0.2070322244313704,566317.3561982336,111899.47467286783,10
São Luiz do Paraitinga (SP),SP,0.0022681240763590474,0.0025034007300310185,30816.65585880258,70.14164757866237,10
São Luís de Montes Belos (GO),GO,0.0,0.0,79771.68139787126,0.0,10
São Manoel do Paraná (PR),PR,0.12316775775785938,0.12553331939678644,238620.5139427189,29010.23233978116,10
São Manuel (SP),SP,0.40130918589583187,0.3987897065310044,596635.6254452214,239080.77142885,10
São Mateus do Sul (PR),PR,8.267594890465941e-05,8.488521441732806e-05,326300.9139560894,26.611409930908092,10
São Miguel Arcanjo (SP),SP,0.0,0.0,217958.18397755793,0.0,10
São Miguel do Anta (MG),MG,0.0023209081043597452,0.0024293169609647895,22821.233113665206,54.4345062927233,10
São Miguel do Araguaia (GO),GO,0.0,0.0,406427.48246866337,0.0,10
São Miguel do Iguaçu (PR),PR,0.00039123418886067706,0.00022080446108937443,721153.2222202572,287.03403127328426,10
São Miguel do Passa Quatro (GO),GO,3.339108987342128e-05,0.0,177241.41791138795,7.816696766664609,10
São Patrício (GO),GO,0.17456127477231947,0.17435924240219908,65325.800424418485,11334.565355200968,10
São Paulo (SP),SP,0.0009894668920726781,0.0007827478553756404,23075.183106443732,22.95438669775522,10
São Pedro (SP),SP,0.34571607837662854,0.34734014519604806,194538.38360906913,67005.16706541565,10
São Pedro da Cipa (MT),MT,0.003445998813525306,0.0,42510.82666188617,70.48903657022186,10
São Pedro da União (MG),MG,0.00043598264430933057,0.0,56745.51771486757,18.055456658626085,10
São Pedro do Iguaçu (PR),PR,0.002087774644594409,0.002412392051257202,172689.42489356815,357.5307829769751,10
São Pedro do Ivaí (PR),PR,0.08518314499141887,0.08680742553329004,411512.7371252096,34901.380385031276,10
São Pedro do Paraná (PR),PR,0.0688421646425473,0.0747402449495419,74235.45449042744,5910.017203470868,10
São Pedro do Suaçuí (MG),MG,0.011819393146777123,0.003332527748592226,16074.094995654099,246.1051090930569,10
São Pedro do Turvo (SP),SP,0.17698220120959132,0.17836032583858033,329325.08141349134,57968.65582757874,10
São Pedro dos Ferros (MG),MG,0.12414753419724626,0.12386220377775956,178022.66316701955,22022.29227142938,10
São Romão (MG),MG,0.001660499714437135,0.0011314111488578424,182914.53561985685,266.7428276321751,10
São Roque (SP),SP,0.008131439373580693,0.012503672449181016,15785.987472930297,141.86939029346286,10
São Roque de Minas (MG),MG,0.0009304107758418007,0.0005040998690404769,125683.4517327907,113.77901047196114,10
São Sebastião (SP),SP,0.0,0.0,6026.8267440170175,0.0,10
São Sebastião da Amoreira (PR),PR,0.04607171474675292,0.05810372615118246,242529.88549800872,11300.574178317562,10
São Sebastião da Bela Vista (MG),MG,0.0006023166718496293,0.0,24071.87007203201,15.674697283673243,10
São Sebastião da Grama (SP),SP,0.059974000107312284,0.0719161121374795,32383.530528892432,2258.462984703321,10
São Sebastião da Vargem Alegre (MG),MG,0.0,0.0,7321.006721748557,0.0,10
São Sebastião do Anta (MG),MG,0.0021329018475010693,0.0005039144860686495,11579.916086346078,23.06325753352753,10
São Sebastião do Maranhão (MG),MG,0.029220066340457145,0.02239010921440144,32975.97601441156,1034.9705376849688,10
São Sebastião do Oeste (MG),MG,0.00559545300360843,0.002639044192148058,23992.87444906312,141.21582245394643,10
São Sebastião do Paraíso (MG),MG,0.08558072944225516,0.08247097005714213,266317.2491342104,23747.553395664152,10
São Sebastião do Rio Preto (MG),MG,0.006194238075697016,0.0014970779836141414,6893.50889231541,49.60706851852463,10
São Sebastião do Rio Verde (MG),MG,0.0020824659372393776,0.0,8733.18043995076,17.30747453423909,10
São Simão (GO),GO,0.19656988819190652,0.1983252824938062,213973.99903618905,42849.47494959459,10
São Simão (SP),SP,0.39971271886748266,0.3966112654322186,448420.8457649289,178361.32563348362,10
